--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,-0.138823,-0.138810,0.01%
CD,0.026049,0.026052,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.608061,0.608071,0.000000
1,0.999759,0.000053,0.532598,0.532609,0.000000
2,0.999374,0.000136,0.480955,0.480967,0.000000
3,0.998796,0.000262,0.441941,0.441955,0.000000
4,0.998026,0.000430,0.410287,0.410302,0.000000
5,0.997063,0.000639,0.383437,0.383454,0.000000
6,0.995909,0.000889,0.359977,0.359995,0.000000
7,0.994564,0.001181,0.339041,0.339060,0.000000
8,0.993029,0.001513,0.320062,0.320083,0.000000
9,0.991303,0.001885,0.302649,0.302672,0.000000
10,0.989388,0.002298,0.286517,0.286542,0.000000
11,0.987284,0.002750,0.271456,0.271483,0.000000
12,0.984992,0.003240,0.257304,0.257334,0.000000
13,0.982514,0.003769,0.243934,0.243967,0.000000
14,0.979849,0.004336,0.231244,0.231281,0.000000
15,0.976999,0.004941,0.219154,0.219195,0.000000
16,0.973966,0.005582,0.207595,0.207642,0.000000
17,0.970749,0.006258,0.196512,0.196565,0.000000
18,0.967352,0.006970,0.185856,0.185917,0.000000
19,0.963774,0.007716,0.175589,0.175659,0.000000
20,0.960017,0.008497,0.165675,0.165758,0.000000
21,0.956083,0.009309,0.156084,0.156184,0.000000
22,0.951973,0.010154,0.146792,0.146916,0.000000
23,0.947689,0.011030,0.137774,0.137936,0.000000
24,0.943232,0.011937,0.129012,0.129243,0.000000
25,0.938604,0.012873,0.120486,0.120911,0.000000
26,0.933808,0.013837,0.112183,0.112443,-0.002406
27,0.928844,0.014829,0.104086,0.103980,-0.001415
28,0.923714,0.015848,0.096183,0.096036,-0.000733
29,0.918422,0.016892,0.088463,0.088463,-0.000248
30,0.912968,0.017961,0.080915,0.080895,-0.001554
31,0.907355,0.019054,0.073528,0.073290,-0.001336
32,0.901584,0.020170,0.066293,0.065925,-0.001049
33,0.895659,0.021307,0.059203,0.058743,-0.000667
34,0.889582,0.022465,0.052249,0.051742,-0.000191
35,0.883354,0.023643,0.045423,0.044927,0.000320
36,0.876979,0.024839,0.038720,0.038290,0.000769
37,0.870458,0.026054,0.032131,0.031809,0.001094
38,0.863794,0.027284,0.025651,0.025461,0.001300
39,0.856990,0.028531,0.019274,0.019242,0.001420
40,0.850049,0.029792,0.012994,0.013212,0.001485
41,0.842972,0.031066,0.006805,0.007079,0.000000
42,0.835763,0.032353,0.000702,0.000838,0.000000
43,0.828425,0.033652,-0.005319,-0.005234,0.000000
44,0.820960,0.034960,-0.011264,-0.011206,0.000000
45,0.813372,0.036278,-0.017138,-0.017096,0.000000
46,0.805662,0.037605,-0.022945,-0.022914,0.000000
47,0.797835,0.038938,-0.028689,-0.028667,0.000000
48,0.789893,0.040278,-0.034376,-0.034359,0.000000
49,0.781840,0.041623,-0.040008,-0.039996,0.000000
50,0.773677,0.042972,-0.045591,-0.045582,0.000000
51,0.765409,0.044324,-0.051127,-0.051121,0.000000
