# AoA_deg=10.0
panel_id,x0,y0,x1,y1,x_mid,y_mid,s,L,nx,ny,Cp_solid,Cp_porous,dCp_porous_minus_solid
0,1.0,0.0,0.9999036202410324,2.1011881046247016e-05,0.9999518101205163,1.0505940523123508e-05,4.932179306288582e-05,9.864358612577164e-05,0.2130080816349949,0.9770504373665565,0.618796148695674,0.5664863554829223,-0.052309793212751754
1,0.9999036202410324,2.1011881046247016e-05,0.9996145181203615,8.402364073564483e-05,0.999759069180697,5.2517760890945925e-05,0.0002465882700751856,0.0002958893678988279,0.21295716076876114,0.9770615373032079,0.5452626967898824,0.3561939409956558,-0.18906875579422655
2,0.9996145181203615,8.402364073564483e-05,0.999132805092358,0.0001889636945430234,0.9993736616063598,0.00013649366763933413,0.0006410384591565236,0.000493011010263848,0.2128553959701977,0.9770837120771025,0.4947405543591835,0.36989449675015107,-0.12484605760903245
3,0.999132805092358,0.0001889636945430234,0.998458666866564,0.00033571295393598484,0.998795735979461,0.00026233832423950415,0.0012325068944016142,0.0006899258602263326,0.2127029407838399,0.9771169116241446,0.4563905204032772,0.3517145157729845,-0.1046760046302927
4,0.998458666866564,0.00033571295393598484,0.9975923633360984,0.000524105153473664,0.9980255151013312,0.0004299090537048244,0.0020207455366127794,0.0008865514241959984,0.21250002469798016,0.977161061188665,0.4251015634416644,0.3308835712608025,-0.09421799218086191
5,0.9975923633360984,0.000524105153473664,0.9965342284774632,0.0007539273059303047,0.9970632959067808,0.0006390162297019843,0.0030054239640758375,0.0010828054307301174,0.21224695216173373,0.977216061727423,0.39839866796946166,0.31078027225138294,-0.08761839571807872
6,0.9965342284774632,0.0007539273059303047,0.9952846702217886,0.0010249202826471265,0.9959094493496259,0.0008894237942887156,0.004186129625577247,0.0012786058922727023,0.21194410127043606,0.977281790445656,0.3749113717528718,0.29194161627612325,-0.08296975547674856
7,0.9952846702217886,0.0010249202826471265,0.9938441702975689,0.0013367795155540027,0.9945644202596787,0.0011808498991005647,0.005562368154520227,0.0014738711656132576,0.2115919221318885,0.9773581014595075,0.3538034035405172,0.27434456190973366,-0.07945884163078354
8,0.9938441702975689,0.0013367795155540027,0.9922132840449458,0.0016891558165611773,0.9930287271712573,0.00151296766605759,0.00713356374273681,0.0016685200108199107,0.21119093491364058,0.9774448265811746,0.33452693821907986,0.25784880183555636,-0.0766781363835235
9,0.9922132840449458,0.0016891558165611773,0.9903926402016152,0.0020816563093059956,0.9913029621232805,0.0018854060629335864,0.00889905957234256,0.0018624716483915883,0.21074172757678097,0.9775417762213305,0.31670338159053935,0.24230390773503574,-0.0743994738555036
10,0.9903926402016152,0.0020816563093059956,0.9883829406604362,0.0025138454675667954,0.9893877904310258,0.0022977508884363955,0.010858118303747246,0.002055645814417783,0.21024495330349893,0.9776487404024052,0.3000600080588941,0.22757576482829,-0.0724842432306041
11,0.9883829406604362,0.0025138454675667954,0.9861849601988383,0.0029852462540126395,0.9872839504296372,0.0027495458607897172,0.01300992261772272,0.002247962813533165,0.2097013276233581,0.9777654898762796,0.28439377283491196,0.21355097017706004,-0.07084280265785192
12,0.9861849601988383,0.0029852462540126395,0.9837995461801299,0.003495341352363115,0.9849922531894841,0.0032402938031878773,0.015353575809234252,0.002439343569489901,0.20911162524643598,0.977891777338778,0.2695494127630166,0.2001351653088419,-0.06941424745417468
13,0.9837995461801299,0.003495341352363115,0.9812276182268236,0.004043574485485815,0.9825135822034767,0.003769457918924465,0.017888102430572567,0.002629709673186728,0.20847667661287544,0.9780273387326401,0.2554055506224827,0.18725003271218787,-0.06815551791029484
14,0.9812276182268236,0.004043574485485815,0.9784701678661044,0.004629351811457578,0.9798488930464639,0.004336463148471696,0.02061244898117607,0.002818983428020271,0.20779736416653755,0.9781718946307133,0.24186552329083655,0.17483036426312681,-0.06703515902770973
15,0.9784701678661044,0.004629351811457578,0.9755282581475768,0.005252043389175499,0.9769992130068406,0.004940697600316539,0.023525484641411916,0.00300708789245142,0.20707461836451155,0.9783251516899645,0.22885112319206102,0.1628215657823675,-0.06602955740969352
16,0.9755282581475768,0.005252043389175499,0.972403023233439,0.005910984704718076,0.973965640690508,0.005581514046946788,0.026626002047488728,0.003193946919702207,0.2063094134338383,0.9784868041668142,0.21629820462641292,0.15117763213318614,-0.06512057249322678
17,0.972403023233439,0.005910984704718076,0.969095667961242,0.006605478249329006,0.9707493455973405,0.006258231477023541,0.029912718104603924,0.0033794851945281802,0.20550276288690486,0.9786565354841547,0.20415352265481745,0.1398595324475701,-0.06429399020724735
18,0.969095667961242,0.006605478249329006,0.9656074673794017,0.007334795139636093,0.9673515676703219,0.00697013669448255,0.033384274835387424,0.0035636282670388295,0.20465571480975706,0.9788340198397824,0.19237240951156998,0.12883392803124627,-0.0635384814803237
19,0.9656074673794017,0.007334795139636093,0.9619397662556434,0.008098176770518828,0.9637736168175226,0.00771648595507746,0.03703924026068679,0.0037463025835598918,0.2037693469376245,0.9790189238460174,0.18091703409607884,0.11807215258332038,-0.06284488151275847
20,0.9619397662556434,0.008098176770518828,0.9580939785585679,0.008894836490904081,0.9600168724071056,0.008496506630711454,0.040876109309748894,0.003927435514564325,0.2028447615322915,0.9792109081903182,0.16975507618331198,0.10754939712296108,-0.062205679060350905
21,0.9580939785585679,0.008894836490904081,0.9540715869125407,0.009723961292706909,0.9560827827355542,0.009309398891805494,0.044893304756890046,0.004106955379717968,0.20188308007859712,0.979409629306338,0.15885870128183266,0.09724405439026418,-0.06161464689156848
22,0.9540715869125407,0.009723961292706909,0.9498741420261108,0.010584713503131594,0.9519728644693257,0.010154337397919252,0.04908917818180637,0.004284791470114701,0.20088543781610074,0.9796147410453936,0.14820375719828316,0.08713718781292135,-0.06106656938536181
23,0.9498741420261108,0.010584713503131594,0.9455032620941839,0.011476232470622193,0.9476887020601473,0.011030472986876894,0.0534620109507607,0.004460874067793943,0.199852978125313,0.9798258963379378,0.13776913663842028,0.07721209826197573,-0.06055703837644455
24,0.9455032620941839,0.011476232470622193,0.9409606321741775,0.012397636234883169,0.9432319471341807,0.011936934352752681,0.05801001521598731,0.0046351344626592945,0.19878684678595976,0.9800427488354247,0.12753626590808287,0.06745396805647585,-0.060082297851607014
25,0.9409606321741775,0.012397636234883169,0.9362480035363985,0.01334802317159974,0.938604317855288,0.012872829703241453,0.06273133493078402,0.004807504966934116,0.19768818612841926,0.9802649545226308,0.11748869062350942,0.05784956641714245,-0.05963912420636697
26,0.9362480035363985,0.01334802317159974,0.9313671929888959,0.014326473602750144,0.9338075982626473,0.013837248387174941,0.06762404687790403,0.0049779189273059295,0.1965581290975234,0.9804921732913942,0.10761173693775972,0.04838700415332198,-0.05922473278443774
27,0.9313671929888959,0.014326473602750144,0.9263200821770461,0.015332051363740046,0.928843637582971,0.014829262483245096,0.07268616170902362,0.005146310734933222,0.19539779325100354,0.9807240704666313,0.09789223220287868,0.03905552808885637,-0.05883670411402231
28,0.9263200821770461,0.015332051363740046,0.9211086168581433,0.016363805318975563,0.9237143495175947,0.015847928341357804,0.07791562499323627,0.005312615833492103,0.1942082747130093,0.9809603182764308,0.0883182728917068,0.029845347798512445,-0.05847292509319435
29,0.9211086168581433,0.016363805318975563,0.9157348061512727,0.017420770817951167,0.918421711504708,0.016892288068463365,0.08331031827271443,0.005476770725464214,0.19299064210616831,0.9812005972579964,0.07887903046375044,0.02074748881038757,-0.05813154165336287
30,0.9157348061512727,0.017420770817951167,0.9102007217627568,0.01850197108443043,0.9129677639570147,0.017961370951190797,0.08886806012387834,0.0056387129768636045,0.19174593048370664,0.9814445975922114,0.06956458797198051,0.011753667641795418,-0.05781092033018509
31,0.9102007217627568,0.01850197108443043,0.9045084971874737,0.019606418531861788,0.9073546094751153,0.01905419480814611,0.09458660722261822,0.005798381220616158,0.1904751352850847,0.9816920203598116,0.06036580179369633,0.0028561849784147775,-0.05750961681528155
32,0.9045084971874737,0.019606418531861788,0.8986603268863536,0.02073311599878134,0.9015844120369136,0.02016976726532156,0.10046365541233078,0.005955715158808966,0.18917920633814694,0.981942578712864,0.051274184064285855,-0.0059521659645216385,-0.05722635002880749
33,0.8986603268863536,0.02073311599878134,0.8926584654403724,0.021881057898606105,0.895659396163363,0.021307086948693724,0.10649684077374688,0.006110655564023233,0.18785904193051353,0.9821959989558853,0.04228180230703138,-0.014678178288119126,-0.056959980595150506
34,0.8926584654403724,0.021881057898606105,0.8865052266813684,0.023049231278920893,0.8895818460608704,0.0224651445887635,0.11268374069574606,0.006263144279975105,0.18651548297390197,0.9824520215313377,0.03338119345630075,-0.023328299401637276,-0.056709492857938026
35,0.8865052266813684,0.023049231278920893,0.8802029828000155,0.024236616786089103,0.883354104740692,0.023642924032504998,0.11902187494657301,0.006413124221678809,0.18514930728370937,0.9827104019050386,0.02456529001655494,-0.03190868974422045,-0.056473979760775395
36,0.8802029828000155,0.024236616786089103,0.8737541634312983,0.02544218953178225,0.876978573115657,0.024839403158935677,0.12550870674508677,0.006560539375348681,0.1837612239967806,0.982970911347434,0.015827356527560288,-0.04042527353660308,-0.05625263006416337
37,0.8737541634312983,0.02544218953178225,0.8671612547178428,0.0266649198588106,0.8704577090745705,0.026053554695296424,0.13214164383188498,0.006705334798247784,0.18235186814950247,0.9832333376072978,0.0071609348418471,-0.04888378263715776,-0.05604471747900486
38,0.8671612547178428,0.0266649198588106,0.8604267983514594,0.027903774004446335,0.8637940265346511,0.02728434693162847,0.13891803954035528,0.006847456618692835,0.1809217954377093,0.9834974854749735,-0.0014402030132494303,-0.05728979439512294,-0.05584959138187351
