Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.453360,0.563047,24.19%
CD,0.066840,0.081004,21.19%

Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.618796,0.566486,-2.439240
1,0.999759,0.000053,0.545263,0.356194,0.000000
2,0.999374,0.000136,0.494741,0.369894,0.000000
3,0.998796,0.000262,0.456391,0.351715,0.000000
4,0.998026,0.000430,0.425102,0.330884,0.000000
5,0.997063,0.000639,0.398399,0.310780,0.000000
6,0.995909,0.000889,0.374911,0.291942,0.000000
7,0.994564,0.001181,0.353803,0.274345,0.000000
8,0.993029,0.001513,0.334527,0.257849,0.000000
9,0.991303,0.001885,0.316703,0.242304,0.000000
10,0.989388,0.002298,0.300060,0.227576,0.000000
11,0.987284,0.002750,0.284394,0.213551,0.000000
12,0.984992,0.003240,0.269549,0.200135,0.000000
13,0.982514,0.003769,0.255406,0.187250,0.000000
14,0.979849,0.004336,0.241866,0.174830,0.000000
15,0.976999,0.004941,0.228851,0.162822,0.000000
16,0.973966,0.005582,0.216298,0.151178,0.000000
17,0.970749,0.006258,0.204154,0.139860,0.000000
18,0.967352,0.006970,0.192372,0.128834,0.000000
19,0.963774,0.007716,0.180917,0.118072,0.000000
20,0.960017,0.008497,0.169755,0.107549,0.000000
21,0.956083,0.009309,0.158859,0.097244,0.000000
22,0.951973,0.010154,0.148204,0.087137,0.000000
23,0.947689,0.011030,0.137769,0.077212,0.000000
24,0.943232,0.011937,0.127536,0.067454,0.000000
25,0.938604,0.012873,0.117489,0.057850,0.000000
26,0.933808,0.013837,0.107612,0.048387,0.000000
27,0.928844,0.014829,0.097892,0.039056,0.000000
28,0.923714,0.015848,0.088318,0.029845,0.000000
29,0.918422,0.016892,0.078879,0.020747,0.000000
30,0.912968,0.017961,0.069565,0.011754,0.000000
31,0.907355,0.019054,0.060366,0.002856,0.000000
32,0.901584,0.020170,0.051274,-0.005952,0.000000
33,0.895659,0.021307,0.042282,-0.014678,0.000000
34,0.889582,0.022465,0.033381,-0.023328,0.000000
35,0.883354,0.023643,0.024565,-0.031909,0.000000
36,0.876979,0.024839,0.015827,-0.040425,0.000000
37,0.870458,0.026054,0.007161,-0.048884,0.000000
