--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.046360,0.046370,0.02%
CD,0.022371,0.022373,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.607092,0.607100,0.000000
1,0.999759,0.000053,0.531399,0.531408,0.000000
2,0.999374,0.000136,0.479536,0.479546,0.000000
3,0.998796,0.000262,0.440298,0.440310,0.000000
4,0.998026,0.000430,0.408408,0.408420,0.000000
5,0.997063,0.000639,0.381307,0.381320,0.000000
6,0.995909,0.000889,0.357578,0.357593,0.000000
7,0.994564,0.001181,0.336356,0.336372,0.000000
8,0.993029,0.001513,0.317073,0.317091,0.000000
9,0.991303,0.001885,0.299338,0.299357,0.000000
10,0.989388,0.002298,0.282867,0.282888,0.000000
11,0.987284,0.002750,0.267449,0.267473,0.000000
12,0.984992,0.003240,0.252923,0.252949,0.000000
13,0.982514,0.003769,0.239163,0.239192,0.000000
14,0.979849,0.004336,0.226066,0.226099,0.000000
15,0.976999,0.004941,0.213553,0.213590,0.000000
16,0.973966,0.005582,0.201555,0.201597,0.000000
17,0.970749,0.006258,0.190017,0.190065,0.000000
18,0.967352,0.006970,0.178891,0.178947,0.000000
19,0.963774,0.007716,0.168139,0.168204,0.000000
20,0.960017,0.008497,0.157725,0.157804,0.000000
21,0.956083,0.009309,0.147621,0.147717,0.000000
22,0.951973,0.010154,0.137801,0.137921,0.000000
23,0.947689,0.011030,0.128241,0.128400,0.000000
24,0.943232,0.011937,0.118924,0.119154,0.000000
25,0.938604,0.012873,0.109830,0.110264,0.000000
26,0.933808,0.013837,0.100945,0.101201,-0.002544
27,0.928844,0.014829,0.092254,0.092116,-0.001487
28,0.923714,0.015848,0.083744,0.083560,-0.000758
29,0.918422,0.016892,0.075404,0.075372,-0.000239
30,0.912968,0.017961,0.067224,0.067168,-0.001592
31,0.907355,0.019054,0.059192,0.058904,-0.001343
32,0.901584,0.020170,0.051302,0.050875,-0.001015
33,0.895659,0.021307,0.043544,0.043021,-0.000582
34,0.889582,0.022465,0.035909,0.035343,-0.000050
35,0.883354,0.023643,0.028392,0.027847,0.000513
36,0.876979,0.024839,0.020985,0.020522,0.000999
37,0.870458,0.026054,0.013681,0.013344,0.001342
38,0.863794,0.027284,0.006474,0.006290,0.001555
39,0.856990,0.028531,-0.000643,-0.000644,0.001675
40,0.850049,0.029792,-0.007674,-0.007386,0.001737
41,0.842972,0.031066,-0.014626,-0.014278,0.000000
42,0.835763,0.032353,-0.021504,-0.021322,0.000000
43,0.828425,0.033652,-0.028313,-0.028193,0.000000
44,0.820960,0.034960,-0.035059,-0.034973,0.000000
45,0.813372,0.036278,-0.041746,-0.041681,0.000000
46,0.805662,0.037605,-0.048380,-0.048329,0.000000
47,0.797835,0.038938,-0.054965,-0.054924,0.000000
48,0.789893,0.040278,-0.061505,-0.061472,0.000000
49,0.781840,0.041623,-0.068006,-0.067979,0.000000
50,0.773677,0.042972,-0.074471,-0.074449,0.000000
51,0.765409,0.044324,-0.080906,-0.080887,0.000000
52,0.757039,0.045678,-0.087314,-0.087299,0.000000
53,0.748570,0.047032,-0.093700,-0.093687,0.000000
54,0.740004,0.048387,-0.100067,-0.100056,0.000000
55,0.731347,0.049740,-0.106419,-0.106410,0.000000
56,0.722600,0.051090,-0.112761,-0.112753,0.000000
57,0.713767,0.052437,-0.119095,-0.119089,0.000000
58,0.704852,0.053779,-0.125426,-0.125421,0.000000
59,0.695858,0.055116,-0.131757,-0.131753,0.000000
60,0.686788,0.056445,-0.138091,-0.138088,0.000000
61,0.677647,0.057767,-0.144431,-0.144429,0.000000
62,0.668437,0.059079,-0.150780,-0.150778,0.000000
63,0.659162,0.060381,-0.157141,-0.157140,0.000000
64,0.649825,0.061671,-0.163516,-0.163515,0.000000
65,0.640431,0.062949,-0.169907,-0.169907,0.000000
