--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.230543,0.230550,0.00%
CD,0.033361,0.033363,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.609946,0.609951,0.000000
1,0.999759,0.000053,0.534759,0.534766,0.000000
2,0.999374,0.000136,0.483181,0.483189,0.000000
3,0.998796,0.000262,0.444101,0.444110,0.000000
4,0.998026,0.000430,0.412285,0.412295,0.000000
5,0.997063,0.000639,0.385197,0.385208,0.000000
6,0.995909,0.000889,0.361430,0.361442,0.000000
7,0.994564,0.001181,0.340129,0.340142,0.000000
8,0.993029,0.001513,0.320730,0.320745,0.000000
9,0.991303,0.001885,0.302846,0.302862,0.000000
10,0.989388,0.002298,0.286196,0.286214,0.000000
11,0.987284,0.002750,0.270572,0.270591,0.000000
12,0.984992,0.003240,0.255813,0.255835,0.000000
13,0.982514,0.003769,0.241795,0.241820,0.000000
14,0.979849,0.004336,0.228419,0.228447,0.000000
15,0.976999,0.004941,0.215603,0.215636,0.000000
16,0.973966,0.005582,0.203282,0.203319,0.000000
17,0.970749,0.006258,0.191400,0.191444,0.000000
18,0.967352,0.006970,0.179912,0.179963,0.000000
19,0.963774,0.007716,0.168778,0.168838,0.000000
20,0.960017,0.008497,0.157964,0.158037,0.000000
21,0.956083,0.009309,0.147442,0.147533,0.000000
22,0.951973,0.010154,0.137187,0.137303,0.000000
23,0.947689,0.011030,0.127177,0.127331,0.000000
24,0.943232,0.011937,0.117391,0.117620,0.000000
25,0.938604,0.012873,0.107814,0.108254,0.000000
26,0.933808,0.013837,0.098430,0.098681,-0.002663
27,0.928844,0.014829,0.089225,0.089060,-0.001550
28,0.923714,0.015848,0.080186,0.079970,-0.000779
29,0.918422,0.016892,0.071303,0.071243,-0.000230
30,0.912968,0.017961,0.062565,0.062477,-0.001625
31,0.907355,0.019054,0.053962,0.053629,-0.001348
32,0.901584,0.020170,0.045486,0.045007,-0.000983
33,0.895659,0.021307,0.037128,0.036551,-0.000505
34,0.889582,0.022465,0.028881,0.028263,0.000078
35,0.883354,0.023643,0.020738,0.020149,0.000689
36,0.876979,0.024839,0.012691,0.012199,0.001207
37,0.870458,0.026054,0.004734,0.004385,0.001569
38,0.863794,0.027284,-0.003140,-0.003317,0.001787
39,0.856990,0.028531,-0.010936,-0.010909,0.001908
40,0.850049,0.029792,-0.018660,-0.018309,0.001966
41,0.842972,0.031066,-0.026319,-0.025902,0.000000
42,0.835763,0.032353,-0.033917,-0.033693,0.000000
43,0.828425,0.033652,-0.041460,-0.041308,0.000000
44,0.820960,0.034960,-0.048953,-0.048841,0.000000
45,0.813372,0.036278,-0.056402,-0.056315,0.000000
46,0.805662,0.037605,-0.063812,-0.063742,0.000000
47,0.797835,0.038938,-0.071188,-0.071130,0.000000
48,0.789893,0.040278,-0.078534,-0.078486,0.000000
49,0.781840,0.041623,-0.085857,-0.085816,0.000000
50,0.773677,0.042972,-0.093160,-0.093125,0.000000
51,0.765409,0.044324,-0.100448,-0.100418,0.000000
52,0.757039,0.045678,-0.107727,-0.107701,0.000000
53,0.748570,0.047032,-0.115000,-0.114978,0.000000
54,0.740004,0.048387,-0.122274,-0.122253,0.000000
55,0.731347,0.049740,-0.129551,-0.129533,0.000000
56,0.722600,0.051090,-0.136837,-0.136821,0.000000
57,0.713767,0.052437,-0.144136,-0.144121,0.000000
58,0.704852,0.053779,-0.151452,-0.151439,0.000000
59,0.695858,0.055116,-0.158789,-0.158778,0.000000
60,0.686788,0.056445,-0.166152,-0.166142,0.000000
61,0.677647,0.057767,-0.173545,-0.173536,0.000000
62,0.668437,0.059079,-0.180971,-0.180963,0.000000
63,0.659162,0.060381,-0.188435,-0.188427,0.000000
64,0.649825,0.061671,-0.195939,-0.195932,0.000000
65,0.640431,0.062949,-0.203487,-0.203481,0.000000
66,0.630983,0.064213,-0.211083,-0.211078,0.000000
67,0.621484,0.065461,-0.218730,-0.218725,0.000000
68,0.611939,0.066694,-0.226430,-0.226425,0.000000
69,0.602350,0.067908,-0.234186,-0.234182,0.000000
70,0.592722,0.069104,-0.242001,-0.241997,0.000000
71,0.583058,0.070280,-0.249877,-0.249873,0.000000
72,0.573362,0.071435,-0.257816,-0.257813,0.000000
73,0.563637,0.072567,-0.265819,-0.265817,0.000000
74,0.553889,0.073676,-0.273889,-0.273887,0.000000
75,0.544119,0.074759,-0.282027,-0.282025,0.000000
76,0.534332,0.075816,-0.290234,-0.290232,0.000000
77,0.524533,0.076845,-0.298510,-0.298508,0.000000
78,0.514723,0.077845,-0.306856,-0.306854,0.000000
79,0.504908,0.078815,-0.315271,-0.315270,0.000000
80,0.495092,0.079753,-0.323757,-0.323756,0.000000
81,0.485277,0.080659,-0.332311,-0.332311,0.000000
82,0.475467,0.081531,-0.340934,-0.340934,0.000000
83,0.465668,0.082367,-0.349624,-0.349623,0.000000
84,0.455881,0.083166,-0.358379,-0.358379,0.000000
85,0.446111,0.083928,-0.367197,-0.367197,0.000000
86,0.436363,0.084650,-0.376076,-0.376076,0.000000
87,0.426638,0.085332,-0.385013,-0.385014,0.000000
88,0.416942,0.085972,-0.394006,-0.394006,0.000000
89,0.407278,0.086569,-0.403049,-0.403050,0.000000
90,0.397650,0.087123,-0.412140,-0.412141,0.000000
91,0.388061,0.087631,-0.421274,-0.421274,0.000000
92,0.378516,0.088093,-0.430445,-0.430446,0.000000
93,0.369017,0.088507,-0.439649,-0.439650,0.000000
94,0.359569,0.088873,-0.448880,-0.448881,0.000000
95,0.350175,0.089189,-0.458132,-0.458133,0.000000
96,0.340838,0.089455,-0.467397,-0.467398,0.000000
97,0.331563,0.089670,-0.476669,-0.476671,0.000000
98,0.322353,0.089832,-0.485940,-0.485942,0.000000
99,0.313212,0.089941,-0.495202,-0.495204,0.000000
100,0.304142,0.089997,-0.504446,-0.504448,0.000000
101,0.295148,0.089997,-0.513663,-0.513665,0.000000
102,0.286233,0.089942,-0.522843,-0.522845,0.000000
103,0.277400,0.089831,-0.531976,-0.531978,0.000000
104,0.268653,0.089664,-0.541052,-0.541054,0.000000
105,0.259996,0.089439,-0.550058,-0.550060,0.000000
106,0.251430,0.089157,-0.558983,-0.558985,0.000000
107,0.242961,0.088816,-0.567814,-0.567816,0.000000
108,0.234591,0.088418,-0.576537,-0.576539,0.000000
109,0.226323,0.087961,-0.585139,-0.585141,0.000000
110,0.218160,0.087445,-0.593604,-0.593607,0.000000
111,0.210107,0.086870,-0.601917,-0.601919,0.000000
112,0.202165,0.086236,-0.610060,-0.610062,0.000000
113,0.194338,0.085544,-0.618016,-0.618018,0.000000
114,0.186628,0.084792,-0.625765,-0.625767,0.000000
