--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.409773,0.520292,26.97%
CD,0.058481,0.070951,21.32%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.616566,0.374162,-3.856824
1,0.999759,0.000053,0.542613,0.230298,1.245926
2,0.999374,0.000136,0.491819,0.277624,-0.450613
3,0.998796,0.000262,0.453276,0.246324,0.714280
4,0.998026,0.000430,0.421844,0.265179,0.073121
5,0.997063,0.000639,0.395031,0.254755,0.537122
6,0.995909,0.000889,0.371459,0.264739,0.211112
7,0.994564,0.001181,0.350287,0.259608,0.412141
8,0.993029,0.001513,0.330962,0.262134,0.215062
9,0.991303,0.001885,0.313105,0.256863,0.309629
10,0.989388,0.002298,0.296439,0.258778,0.188207
11,0.987284,0.002750,0.280762,0.260802,0.209816
12,0.984992,0.003240,0.265916,0.248482,0.000000
13,0.982514,0.003769,0.251780,0.215492,0.000000
14,0.979849,0.004336,0.238256,0.194676,0.000000
15,0.976999,0.004941,0.225265,0.177771,0.000000
16,0.973966,0.005582,0.212743,0.162892,0.000000
17,0.970749,0.006258,0.200636,0.149281,0.000000
18,0.967352,0.006970,0.188898,0.136553,0.000000
19,0.963774,0.007716,0.177493,0.124488,0.000000
20,0.960017,0.008497,0.166387,0.112942,0.000000
21,0.956083,0.009309,0.155551,0.101822,0.000000
22,0.951973,0.010154,0.144963,0.091057,0.000000
23,0.947689,0.011030,0.134600,0.080596,0.000000
24,0.943232,0.011937,0.124444,0.070399,0.000000
25,0.938604,0.012873,0.114478,0.060434,0.000000
26,0.933808,0.013837,0.104687,0.050676,0.000000
27,0.928844,0.014829,0.095059,0.041103,0.000000
28,0.923714,0.015848,0.085580,0.031696,0.000000
29,0.918422,0.016892,0.076240,0.022441,0.000000
30,0.912968,0.017961,0.067029,0.013324,0.000000
31,0.907355,0.019054,0.057938,0.004332,0.000000
32,0.901584,0.020170,0.048959,-0.004545,0.000000
33,0.895659,0.021307,0.040082,-0.013317,0.000000
34,0.889582,0.022465,0.031301,-0.021993,0.000000
35,0.883354,0.023643,0.022609,-0.030581,0.000000
36,0.876979,0.024839,0.013999,-0.039089,0.000000
37,0.870458,0.026054,0.005464,-0.047523,0.000000
38,0.863794,0.027284,-0.003002,-0.055892,0.000000
39,0.856990,0.028531,-0.011405,-0.064200,0.000000
40,0.850049,0.029792,-0.019751,-0.072455,0.000000
41,0.842972,0.031066,-0.028045,-0.080663,0.000000
42,0.835763,0.032353,-0.036294,-0.088829,0.000000
43,0.828425,0.033652,-0.044503,-0.096959,0.000000
44,0.820960,0.034960,-0.052676,-0.105060,0.000000
45,0.813372,0.036278,-0.060821,-0.113136,0.000000
46,0.805662,0.037605,-0.068942,-0.121193,0.000000
47,0.797835,0.038938,-0.077044,-0.129236,0.000000
48,0.789893,0.040278,-0.085133,-0.137272,0.000000
49,0.781840,0.041623,-0.093214,-0.145305,0.000000
50,0.773677,0.042972,-0.101292,-0.153341,0.000000
51,0.765409,0.044324,-0.109373,-0.161386,0.000000
52,0.757039,0.045678,-0.117462,-0.169444,0.000000
53,0.748570,0.047032,-0.125565,-0.177520,0.000000
54,0.740004,0.048387,-0.133685,-0.185621,0.000000
55,0.731347,0.049740,-0.141829,-0.193752,0.000000
56,0.722600,0.051090,-0.150002,-0.201917,0.000000
57,0.713767,0.052437,-0.158209,-0.210122,0.000000
58,0.704852,0.053779,-0.166455,-0.218373,0.000000
59,0.695858,0.055116,-0.174744,-0.226673,0.000000
60,0.686788,0.056445,-0.183083,-0.235030,0.000000
61,0.677647,0.057767,-0.191475,-0.243446,0.000000
62,0.668437,0.059079,-0.199927,-0.251929,0.000000
63,0.659162,0.060381,-0.208441,-0.260481,0.000000
64,0.649825,0.061671,-0.217024,-0.269109,0.000000
65,0.640431,0.062949,-0.225680,-0.277816,0.000000
66,0.630983,0.064213,-0.234413,-0.286608,0.000000
67,0.621484,0.065461,-0.243227,-0.295489,0.000000
68,0.611939,0.066694,-0.252127,-0.304463,0.000000
69,0.602350,0.067908,-0.261117,-0.313534,0.000000
70,0.592722,0.069104,-0.270200,-0.322707,0.000000
71,0.583058,0.070280,-0.279381,-0.331985,0.000000
72,0.573362,0.071435,-0.288663,-0.341372,0.000000
73,0.563637,0.072567,-0.298048,-0.350872,0.000000
74,0.553889,0.073676,-0.307542,-0.360487,0.000000
75,0.544119,0.074759,-0.317145,-0.370222,0.000000
76,0.534332,0.075816,-0.326862,-0.380078,0.000000
77,0.524533,0.076845,-0.336694,-0.390059,0.000000
78,0.514723,0.077845,-0.346644,-0.400166,0.000000
79,0.504908,0.078815,-0.356713,-0.410403,0.000000
80,0.495092,0.079753,-0.366904,-0.420771,0.000000
81,0.485277,0.080659,-0.377218,-0.431271,0.000000
82,0.475467,0.081531,-0.387655,-0.441905,0.000000
83,0.465668,0.082367,-0.398217,-0.452673,0.000000
84,0.455881,0.083166,-0.408904,-0.463578,0.000000
85,0.446111,0.083928,-0.419717,-0.474618,0.000000
86,0.436363,0.084650,-0.430655,-0.485794,0.000000
87,0.426638,0.085332,-0.441718,-0.497106,0.000000
88,0.416942,0.085972,-0.452905,-0.508553,0.000000
89,0.407278,0.086569,-0.464214,-0.520134,0.000000
90,0.397650,0.087123,-0.475645,-0.531848,0.000000
91,0.388061,0.087631,-0.487196,-0.543693,0.000000
92,0.378516,0.088093,-0.498864,-0.555668,0.000000
93,0.369017,0.088507,-0.510646,-0.567770,0.000000
94,0.359569,0.088873,-0.522541,-0.579996,0.000000
95,0.350175,0.089189,-0.534544,-0.592343,0.000000
96,0.340838,0.089455,-0.546653,-0.604807,0.000000
97,0.331563,0.089670,-0.558862,-0.617386,0.000000
98,0.322353,0.089832,-0.571167,-0.630074,0.000000
99,0.313212,0.089941,-0.583565,-0.642867,0.000000
100,0.304142,0.089997,-0.596049,-0.655760,0.000000
101,0.295148,0.089997,-0.608615,-0.668749,0.000000
102,0.286233,0.089942,-0.621255,-0.681826,0.000000
103,0.277400,0.089831,-0.633965,-0.694987,0.000000
104,0.268653,0.089664,-0.646738,-0.708224,0.000000
105,0.259996,0.089439,-0.659566,-0.721532,0.000000
106,0.251430,0.089157,-0.672442,-0.734903,0.000000
107,0.242961,0.088816,-0.685358,-0.748330,0.000000
108,0.234591,0.088418,-0.698306,-0.761804,0.000000
109,0.226323,0.087961,-0.711277,-0.775319,0.000000
110,0.218160,0.087445,-0.724262,-0.788864,0.000000
111,0.210107,0.086870,-0.737251,-0.802432,0.000000
112,0.202165,0.086236,-0.750233,-0.816013,0.000000
113,0.194338,0.085544,-0.763197,-0.829596,0.000000
114,0.186628,0.084792,-0.776132,-0.843172,0.000000
115,0.179040,0.083982,-0.789023,-0.856729,0.000000
116,0.171575,0.083113,-0.801857,-0.870254,0.000000
117,0.164237,0.082186,-0.814618,-0.883733,0.000000
118,0.157028,0.081201,-0.827290,-0.897153,0.000000
119,0.149951,0.080159,-0.839852,-0.910496,0.000000
120,0.143010,0.079060,-0.852284,-0.923744,0.000000
121,0.136206,0.077905,-0.864562,-0.936875,0.000000
122,0.129542,0.076694,-0.876659,-0.949866,0.000000
123,0.123021,0.075427,-0.888544,-0.962688,0.000000
124,0.116646,0.074106,-0.900181,-0.975310,0.000000
125,0.110418,0.072732,-0.911529,-0.987693,0.000000
126,0.104341,0.071305,-0.922541,-0.999792,0.000000
127,0.098416,0.069826,-0.933161,-1.011557,0.000000
128,0.092645,0.068296,-0.943324,-1.022924,0.000000
129,0.087032,0.066715,-0.952952,-1.033820,0.000000
130,0.081578,0.065086,-0.961957,-1.044159,0.000000
131,0.076286,0.063409,-0.970231,-1.053836,0.000000
132,0.071156,0.061684,-0.977649,-1.062728,0.000000
133,0.066192,0.059914,-0.984059,-1.070686,0.000000
134,0.061396,0.058099,-0.989286,-1.077536,0.000000
135,0.056768,0.056240,-0.993118,-1.083066,0.000000
136,0.052311,0.054339,-0.995306,-1.087025,0.000000
137,0.048027,0.052396,-0.995553,-1.089115,0.000000
138,0.043917,0.050413,-0.993509,-1.088981,0.000000
139,0.039983,0.048390,-0.988760,-1.086201,0.000000
140,0.036226,0.046330,-0.980821,-1.080276,0.000000
141,0.032648,0.044233,-0.969122,-1.070624,0.000000
142,0.029251,0.042100,-0.953005,-1.056560,0.000000
143,0.026034,0.039932,-0.931711,-1.037298,0.000000
144,0.023001,0.037731,-0.904382,-1.011936,0.000000
145,0.020151,0.035497,-0.870060,-0.979466,0.000000
146,0.017486,0.033232,-0.827706,-0.938783,0.000000
147,0.015008,0.030936,-0.776226,-0.888712,0.000000
148,0.012716,0.028611,-0.714531,-0.828063,0.000000
149,0.010612,0.026257,-0.641614,-0.755714,0.000000
150,0.008697,0.023875,-0.556672,-0.670729,0.000000
151,0.006971,0.021466,-0.459254,-0.572514,0.000000
152,0.005436,0.019031,-0.349447,-0.461007,0.000000
153,0.004091,0.016571,-0.228058,-0.336878,0.000000
154,0.002937,0.014085,-0.096779,-0.201705,0.000000
155,0.001974,0.011576,0.041731,-0.058081,0.000000
156,0.001204,0.009043,0.183885,0.090413,0.000000
157,0.000626,0.006486,0.325374,0.239397,0.000000
158,0.000241,0.003907,0.461514,0.384034,0.000000
159,0.000048,0.001306,0.587669,0.519453,0.000000
