--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.184809,0.331535,79.39%
CD,0.029255,0.036759,25.65%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.608876,0.348385,-4.527001
1,0.999759,0.000053,0.533494,0.186926,1.345028
2,0.999374,0.000136,0.481797,0.247451,-0.626050
3,0.998796,0.000262,0.442642,0.214810,0.713225
4,0.998026,0.000430,0.410778,0.236418,-0.058739
5,0.997063,0.000639,0.383662,0.220084,0.479960
6,0.995909,0.000889,0.359883,0.226215,0.098672
7,0.994564,0.001181,0.338582,0.214035,0.354874
8,0.993029,0.001513,0.319195,0.212249,0.149058
9,0.991303,0.001885,0.301331,0.205331,0.305600
10,0.989388,0.002298,0.284711,0.213188,0.194587
11,0.987284,0.002750,0.269124,0.221696,0.227291
12,0.984992,0.003240,0.254410,0.213079,0.000000
13,0.982514,0.003769,0.240443,0.179936,0.000000
14,0.979849,0.004336,0.227125,0.159766,0.000000
15,0.976999,0.004941,0.214373,0.143608,0.000000
16,0.973966,0.005582,0.202121,0.129482,0.000000
17,0.970749,0.006258,0.190315,0.116612,0.000000
18,0.967352,0.006970,0.178907,0.104614,0.000000
19,0.963774,0.007716,0.167858,0.093267,0.000000
20,0.960017,0.008497,0.157134,0.082435,0.000000
21,0.956083,0.009309,0.146708,0.072024,0.000000
22,0.951973,0.010154,0.136552,0.061969,0.000000
23,0.947689,0.011030,0.126645,0.052220,0.000000
24,0.943232,0.011937,0.116968,0.042739,0.000000
25,0.938604,0.012873,0.107503,0.033495,0.000000
26,0.933808,0.013837,0.098235,0.024465,0.000000
27,0.928844,0.014829,0.089150,0.015628,0.000000
28,0.923714,0.015848,0.080236,0.006967,0.000000
29,0.918422,0.016892,0.071481,-0.001535,0.000000
30,0.912968,0.017961,0.062875,-0.009888,0.000000
31,0.907355,0.019054,0.054408,-0.018106,0.000000
32,0.901584,0.020170,0.046071,-0.026198,0.000000
33,0.895659,0.021307,0.037856,-0.034174,0.000000
34,0.889582,0.022465,0.029755,-0.042042,0.000000
35,0.883354,0.023643,0.021761,-0.049810,0.000000
36,0.876979,0.024839,0.013867,-0.057486,0.000000
37,0.870458,0.026054,0.006067,-0.065077,0.000000
38,0.863794,0.027284,-0.001647,-0.072588,0.000000
39,0.856990,0.028531,-0.009279,-0.080027,0.000000
40,0.850049,0.029792,-0.016836,-0.087399,0.000000
41,0.842972,0.031066,-0.024324,-0.094709,0.000000
42,0.835763,0.032353,-0.031748,-0.101965,0.000000
