Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.457253,0.458327,0.23%
CD,0.066936,0.067225,0.43%

Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999999,0.000000,0.665492,0.666037,0.000000
1,0.999997,0.000001,0.684889,0.685659,0.000000
2,0.999993,0.000002,0.675199,0.676088,0.000000
3,0.999986,0.000003,0.659487,0.660455,0.000000
4,0.999978,0.000005,0.644119,0.645148,0.000000
5,0.999967,0.000007,0.630109,0.631189,0.000000
6,0.999953,0.000010,0.617450,0.618576,0.000000
7,0.999938,0.000014,0.605958,0.607126,0.000000
8,0.999920,0.000017,0.595447,0.596654,0.000000
9,0.999901,0.000022,0.585760,0.587004,0.000000
10,0.999879,0.000026,0.576771,0.578051,0.000000
11,0.999855,0.000032,0.568378,0.569693,0.000000
12,0.999828,0.000037,0.560502,0.561850,0.000000
13,0.999800,0.000044,0.553075,0.554456,0.000000
14,0.999769,0.000050,0.546044,0.547457,0.000000
15,0.999736,0.000057,0.539364,0.540809,0.000000
16,0.999701,0.000065,0.532997,0.534474,0.000000
17,0.999664,0.000073,0.526912,0.528421,0.000000
18,0.999624,0.000082,0.521081,0.522622,0.000000
19,0.999583,0.000091,0.515481,0.517055,0.000000
20,0.999539,0.000100,0.510092,0.511699,0.000000
21,0.999493,0.000111,0.504896,0.506537,0.000000
22,0.999445,0.000121,0.499878,0.501552,0.000000
23,0.999394,0.000132,0.495025,0.496733,0.000000
24,0.999342,0.000143,0.490323,0.492067,0.000000
25,0.999287,0.000155,0.485763,0.487542,0.000000
26,0.999230,0.000168,0.481335,0.483150,0.000000
27,0.999171,0.000181,0.477029,0.478882,0.000000
28,0.999109,0.000194,0.472839,0.474730,0.000000
29,0.999046,0.000208,0.468757,0.470687,0.000000
30,0.998980,0.000222,0.464777,0.466747,0.000000
31,0.998912,0.000237,0.460893,0.462904,0.000000
32,0.998842,0.000252,0.457099,0.459152,0.000000
33,0.998770,0.000268,0.453391,0.455488,0.000000
34,0.998695,0.000284,0.449763,0.451906,0.000000
35,0.998618,0.000301,0.446213,0.448402,0.000000
36,0.998539,0.000318,0.442736,0.444973,0.000000
37,0.998458,0.000336,0.439328,0.441614,0.000000
38,0.998375,0.000354,0.435987,0.438324,0.000000
39,0.998290,0.000372,0.432709,0.435099,0.000000
40,0.998202,0.000392,0.429491,0.431936,0.000000
41,0.998112,0.000411,0.426330,0.428832,0.000000
42,0.998020,0.000431,0.423225,0.425786,0.000000
43,0.997926,0.000452,0.420173,0.422795,0.000000
44,0.997830,0.000473,0.417171,0.419857,0.000000
45,0.997731,0.000494,0.414218,0.416971,0.000000
46,0.997630,0.000516,0.411312,0.414133,0.000000
47,0.997528,0.000538,0.408450,0.411344,0.000000
48,0.997422,0.000561,0.405632,0.408600,0.000000
49,0.997315,0.000584,0.402855,0.405902,0.000000
50,0.997206,0.000608,0.400119,0.403247,0.000000
51,0.997094,0.000632,0.397421,0.400634,0.000000
52,0.996980,0.000657,0.394760,0.398063,0.000000
53,0.996864,0.000682,0.392135,0.395532,0.000000
54,0.996746,0.000708,0.389545,0.393040,0.000000
55,0.996626,0.000734,0.386989,0.390586,0.000000
56,0.996503,0.000761,0.384465,0.388170,0.000000
57,0.996378,0.000788,0.381973,0.385792,0.000000
