--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,-0.092653,-0.092641,0.01%
CD,0.023752,0.023754,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.607461,0.607469,0.000000
1,0.999759,0.000053,0.531871,0.531881,0.000000
2,0.999374,0.000136,0.480125,0.480137,0.000000
3,0.998796,0.000262,0.441020,0.441033,0.000000
4,0.998026,0.000430,0.409278,0.409292,0.000000
5,0.997063,0.000639,0.382341,0.382356,0.000000
6,0.995909,0.000889,0.358791,0.358809,0.000000
7,0.994564,0.001181,0.337765,0.337783,0.000000
8,0.993029,0.001513,0.318693,0.318713,0.000000
9,0.991303,0.001885,0.301183,0.301205,0.000000
10,0.989388,0.002298,0.284952,0.284976,0.000000
11,0.987284,0.002750,0.269788,0.269814,0.000000
12,0.984992,0.003240,0.255529,0.255558,0.000000
13,0.982514,0.003769,0.242049,0.242081,0.000000
14,0.979849,0.004336,0.229247,0.229283,0.000000
15,0.976999,0.004941,0.217040,0.217080,0.000000
16,0.973966,0.005582,0.205361,0.205406,0.000000
17,0.970749,0.006258,0.194154,0.194205,0.000000
18,0.967352,0.006970,0.183371,0.183431,0.000000
19,0.963774,0.007716,0.172973,0.173042,0.000000
20,0.960017,0.008497,0.162925,0.163007,0.000000
21,0.956083,0.009309,0.153198,0.153297,0.000000
22,0.951973,0.010154,0.143765,0.143889,0.000000
23,0.947689,0.011030,0.134604,0.134766,0.000000
24,0.943232,0.011937,0.125695,0.125926,0.000000
25,0.938604,0.012873,0.117021,0.117448,0.000000
26,0.933808,0.013837,0.108564,0.108824,-0.002442
27,0.928844,0.014829,0.100312,0.100198,-0.001434
28,0.923714,0.015848,0.092251,0.092094,-0.000739
29,0.918422,0.016892,0.084369,0.084361,-0.000245
30,0.912968,0.017961,0.076657,0.076628,-0.001564
31,0.907355,0.019054,0.069103,0.068852,-0.001338
32,0.901584,0.020170,0.061698,0.061315,-0.001040
33,0.895659,0.021307,0.054435,0.053959,-0.000645
34,0.889582,0.022465,0.047305,0.046783,-0.000155
35,0.883354,0.023643,0.040302,0.039792,0.000370
36,0.876979,0.024839,0.033417,0.032979,0.000828
37,0.870458,0.026054,0.026644,0.026318,0.001158
38,0.863794,0.027284,0.019977,0.019789,0.001365
39,0.856990,0.028531,0.013411,0.013387,0.001486
40,0.850049,0.029792,0.006938,0.007174,0.001550
41,0.842972,0.031066,0.000554,0.000847,0.000000
42,0.835763,0.032353,-0.005747,-0.005600,0.000000
43,0.828425,0.033652,-0.011970,-0.011875,0.000000
44,0.820960,0.034960,-0.018119,-0.018053,0.000000
45,0.813372,0.036278,-0.024200,-0.024152,0.000000
46,0.805662,0.037605,-0.030218,-0.030182,0.000000
47,0.797835,0.038938,-0.036176,-0.036148,0.000000
48,0.789893,0.040278,-0.042079,-0.042058,0.000000
49,0.781840,0.041623,-0.047932,-0.047916,0.000000
50,0.773677,0.042972,-0.053739,-0.053727,0.000000
51,0.765409,0.044324,-0.059503,-0.059494,0.000000
52,0.757039,0.045678,-0.065229,-0.065222,0.000000
53,0.748570,0.047032,-0.070920,-0.070915,0.000000
54,0.740004,0.048387,-0.076579,-0.076576,0.000000
55,0.731347,0.049740,-0.082211,-0.082209,0.000000
56,0.722600,0.051090,-0.087818,-0.087817,0.000000
57,0.713767,0.052437,-0.093404,-0.093404,0.000000
58,0.704852,0.053779,-0.098971,-0.098972,0.000000
59,0.695858,0.055116,-0.104523,-0.104525,0.000000
60,0.686788,0.056445,-0.110061,-0.110064,0.000000
61,0.677647,0.057767,-0.115589,-0.115592,0.000000
62,0.668437,0.059079,-0.121108,-0.121112,0.000000
63,0.659162,0.060381,-0.126621,-0.126625,0.000000
64,0.649825,0.061671,-0.132129,-0.132134,0.000000
65,0.640431,0.062949,-0.137634,-0.137639,0.000000
66,0.630983,0.064213,-0.143138,-0.143143,0.000000
67,0.621484,0.065461,-0.148640,-0.148646,0.000000
68,0.611939,0.066694,-0.154143,-0.154149,0.000000
69,0.602350,0.067908,-0.159647,-0.159652,0.000000
70,0.592722,0.069104,-0.165151,-0.165157,0.000000
71,0.583058,0.070280,-0.170657,-0.170663,0.000000
72,0.573362,0.071435,-0.176163,-0.176169,0.000000
73,0.563637,0.072567,-0.181669,-0.181676,0.000000
74,0.553889,0.073676,-0.187174,-0.187181,0.000000
75,0.544119,0.074759,-0.192678,-0.192685,0.000000
76,0.534332,0.075816,-0.198177,-0.198184,0.000000
77,0.524533,0.076845,-0.203671,-0.203678,0.000000
78,0.514723,0.077845,-0.209156,-0.209163,0.000000
79,0.504908,0.078815,-0.214631,-0.214638,0.000000
80,0.495092,0.079753,-0.220092,-0.220099,0.000000
81,0.485277,0.080659,-0.225535,-0.225543,0.000000
82,0.475467,0.081531,-0.230957,-0.230965,0.000000
83,0.465668,0.082367,-0.236353,-0.236361,0.000000
84,0.455881,0.083166,-0.241719,-0.241727,0.000000
85,0.446111,0.083928,-0.247049,-0.247057,0.000000
