--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.409773,0.409777,0.00%
CD,0.058481,0.058483,0.00%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.616566,0.616570,0.000000
1,0.999759,0.000053,0.542613,0.542619,0.000000
2,0.999374,0.000136,0.491819,0.491825,0.000000
3,0.998796,0.000262,0.453276,0.453283,0.000000
4,0.998026,0.000430,0.421844,0.421852,0.000000
5,0.997063,0.000639,0.395031,0.395040,0.000000
6,0.995909,0.000889,0.371459,0.371469,0.000000
7,0.994564,0.001181,0.350287,0.350297,0.000000
8,0.993029,0.001513,0.330962,0.330974,0.000000
9,0.991303,0.001885,0.313105,0.313118,0.000000
10,0.989388,0.002298,0.296439,0.296454,0.000000
11,0.987284,0.002750,0.280762,0.280779,0.000000
12,0.984992,0.003240,0.265916,0.265935,0.000000
13,0.982514,0.003769,0.251780,0.251802,0.000000
14,0.979849,0.004336,0.238256,0.238281,0.000000
15,0.976999,0.004941,0.225265,0.225294,0.000000
16,0.973966,0.005582,0.212743,0.212776,0.000000
17,0.970749,0.006258,0.200636,0.200675,0.000000
18,0.967352,0.006970,0.188898,0.188945,0.000000
19,0.963774,0.007716,0.177493,0.177549,0.000000
20,0.960017,0.008497,0.166387,0.166455,0.000000
21,0.956083,0.009309,0.155551,0.155637,0.000000
22,0.951973,0.010154,0.144963,0.145074,0.000000
23,0.947689,0.011030,0.134600,0.134750,0.000000
24,0.943232,0.011937,0.124444,0.124669,0.000000
25,0.938604,0.012873,0.114478,0.114920,0.000000
26,0.933808,0.013837,0.104687,0.104932,-0.002763
27,0.928844,0.014829,0.095059,0.094871,-0.001602
28,0.923714,0.015848,0.085580,0.085337,-0.000798
29,0.918422,0.016892,0.076240,0.076155,-0.000224
30,0.912968,0.017961,0.067029,0.066914,-0.001652
31,0.907355,0.019054,0.057938,0.057568,-0.001351
32,0.901584,0.020170,0.048959,0.048436,-0.000955
33,0.895659,0.021307,0.040082,0.039459,-0.000437
34,0.889582,0.022465,0.031301,0.030640,0.000191
35,0.883354,0.023643,0.022609,0.021985,0.000842
36,0.876979,0.024839,0.013999,0.013484,0.001390
37,0.870458,0.026054,0.005464,0.005107,0.001767
38,0.863794,0.027284,-0.003002,-0.003173,0.001992
39,0.856990,0.028531,-0.011405,-0.011354,0.002113
40,0.850049,0.029792,-0.019751,-0.019344,0.002169
41,0.842972,0.031066,-0.028045,-0.027570,0.000000
42,0.835763,0.032353,-0.036294,-0.036034,0.000000
43,0.828425,0.033652,-0.044503,-0.044323,0.000000
44,0.820960,0.034960,-0.052676,-0.052541,0.000000
45,0.813372,0.036278,-0.060821,-0.060714,0.000000
46,0.805662,0.037605,-0.068942,-0.068855,0.000000
47,0.797835,0.038938,-0.077044,-0.076971,0.000000
48,0.789893,0.040278,-0.085133,-0.085071,0.000000
49,0.781840,0.041623,-0.093214,-0.093161,0.000000
50,0.773677,0.042972,-0.101292,-0.101246,0.000000
51,0.765409,0.044324,-0.109373,-0.109333,0.000000
52,0.757039,0.045678,-0.117462,-0.117427,0.000000
53,0.748570,0.047032,-0.125565,-0.125533,0.000000
54,0.740004,0.048387,-0.133685,-0.133657,0.000000
55,0.731347,0.049740,-0.141829,-0.141804,0.000000
56,0.722600,0.051090,-0.150002,-0.149979,0.000000
57,0.713767,0.052437,-0.158209,-0.158188,0.000000
58,0.704852,0.053779,-0.166455,-0.166435,0.000000
59,0.695858,0.055116,-0.174744,-0.174726,0.000000
60,0.686788,0.056445,-0.183083,-0.183066,0.000000
61,0.677647,0.057767,-0.191475,-0.191460,0.000000
62,0.668437,0.059079,-0.199927,-0.199912,0.000000
63,0.659162,0.060381,-0.208441,-0.208428,0.000000
64,0.649825,0.061671,-0.217024,-0.217012,0.000000
65,0.640431,0.062949,-0.225680,-0.225668,0.000000
