# AoA_deg=10.0
panel_id,x0,y0,x1,y1,x_mid,y_mid,s,L,nx,ny,Cp_solid,Cp_porous,dCp_porous_minus_solid
0,1.0,0.0,0.9999989033776897,2.3909090884621785e-07,0.9999994516888449,1.1954545442310893e-07,5.611918019101014e-07,1.1223836038202027e-06,0.21302067139294953,0.9770476925715025,0.6654922958102827,0.6662633822070668,0.0007710863967841375
1,0.9999989033776897,2.3909090884621785e-07,0.9999956135155688,9.563605421591957e-07,0.9999972584466292,5.977257255027068e-07,2.805956330324681e-06,3.3671454530089565e-06,0.2130200917432924,0.9770478189493487,0.684888534675,0.6859499494525715,0.00106141477757149
2,0.9999956135155688,9.563605421591957e-07,0.9999901304280685,2.151799620424277e-06,0.9999928719718186,1.5540800812917363e-06,7.295474669511474e-06,5.611891225364629e-06,0.21301893252348422,0.9770480716866266,0.6751987736434386,0.6764167141379616,0.001217940494522951
3,0.9999901304280685,2.151799620424277e-06,0.9999824541392404,3.825392678137584e-06,0.9999862922836544,2.9885961492809303e-06,1.4029725384138344e-05,7.85661020388911e-06,0.21301719371095437,0.9770484507860958,0.6594871108792957,0.6608097708878922,0.001322660008596488
4,0.9999824541392404,3.825392678137584e-06,0.9999725846827561,5.977118064055819e-06,0.9999775194109982,4.9012553710967015e-06,2.3008676321807986e-05,1.0101291671450176e-05,0.2130148753153789,0.9770489562424052,0.6441187273399744,0.6455237338033024,0.0014050064633279735
5,0.9999725846827561,5.977118064055819e-06,0.9999605221019081,8.606947942345344e-06,0.9999665533923321,7.292033003200581e-06,3.423228461291705e-05,1.2345924910767938e-05,0.21301197741740882,0.97704958803365,0.6301087136556374,0.6315837154187727,0.0014750017631353085
6,0.9999605221019081,8.606947942345344e-06,0.9999462664496086,1.171484829304431e-05,0.9999533942757584,1.0160898117694827e-05,4.770049667120051e-05,1.4590499205798995e-05,0.21300850004252983,0.9770503461488724,0.6174496835685539,0.6189868417202707,0.0015371581517168442
7,0.9999462664496086,1.171484829304431e-05,0.9999298177883902,1.5300778913074352e-05,0.9999380421189994,1.3507813603059332e-05,6.341324819405641e-05,1.6835003839912784e-05,0.21300444324986972,0.9770512305687011,0.605957851788428,0.6075517864810149,0.0015939346925869513
8,0.9999298177883902,1.5300778913074352e-05,0.9999111761904045,1.9364693418064125e-05,0.9999204969893973,1.7332736165569238e-05,8.137046416324419e-05,1.907942809846277e-05,0.21299980712300293,0.977052241267356,0.5954468224458602,0.5970936697958195,0.001646847349959235
9,0.9999111761904045,1.9364693418064125e-05,0.9998903417374227,2.390653924319863e-05,0.9999007589639136,2.163561633063138e-05,0.0001015720588456862,2.1323761266421244e-05,0.21299459173211624,0.9770533782208979,0.5857598417037491,0.5874567532451097,0.0016969115413606461
10,0.9998903417374227,2.390653924319863e-05,0.999867314520835,2.892625764528006e-05,0.9998788281291289,2.6416398444239346e-05,0.00012401793579398075,2.356799263016781e-05,0.212988797172994,0.9770546413987302,0.57677069265142,0.5785155416860834,0.0017448490346634316
11,0.999867314520835,2.892625764528006e-05,0.99984209464165,3.44237837039768e-05,0.9998547045812425,3.167502067462843e-05,0.00014870798784729486,2.5812111476460478e-05,0.2129824235305293,0.9770560307715532,0.568378424867545,0.5701696214084943,0.0017911965409492803
12,0.99984209464165,3.44237837039768e-05,0.9998146822104943,4.039904632483354e-05,0.9998283884260721,3.741141501440517e-05,0.00017564209713237026,2.8056107093690287e-05,0.21297547093411803,0.9770575462992908,0.5605018595036257,0.5623382273045301,0.0018363678009043483
13,0.9998146822104943,4.039904632483354e-05,0.9997850773476125,4.6851968240707584e-05,0.9997998797790534,4.362550728277056e-05,0.00020482013506456043,3.029996877069007e-05,0.21296793949557197,0.9770591879446252,0.5530750913233706,0.5549557827929041,0.001880691469533513
14,0.9997850773476125,4.6851968240707584e-05,0.9997532801828658,5.378246601429187e-05,0.9997691787652392,5.031721712749972e-05,0.00023624196234888243,3.254368579795391e-05,0.21295982933869212,0.9770609556665517,0.546044039998484,0.5479684754443774,0.00192443544589338
15,0.9997532801828658,5.378246601429187e-05,0.9997192908557322,6.119045004102513e-05,0.999736285519299,5.7486458027658497e-05,0.0002699074289813996,3.4787247467080435e-05,0.21295114060816464,0.9770628494184401,0.5393638537181937,0.5413316768759315,0.0019678231577378025
16,0.9997192908557322,6.119045004102513e-05,0.9996831095153054,6.907582455172727e-05,0.9997012001855188,6.51331372963762e-05,0.00030581637425046557,3.7030643071051375e-05,0.21294187345254373,0.9770648691517471,0.5329969564091414,0.5350080012516887,0.002011044842547327
17,0.9996831095153054,6.907582455172727e-05,0.9996447363202946,7.743848761564697e-05,0.9996639229177999,7.325715608368712e-05,0.000343968626737994,3.927386190400562e-05,0.21293202803330058,0.9770670148140432,0.5269115700019145,0.5289658355966103,0.002054265594695792
18,0.9996447363202946,7.743848761564697e-05,0.9996041714390234,8.627833114354666e-05,0.999624453879659,8.185840937959682e-05,0.0003843640043211144,4.1516893262235075e-05,0.2129216045156407,0.9770692863510168,0.5210805858889156,0.5231782171433002,0.0020976312543845577
19,0.9996041714390234,8.627833114354666e-05,0.9995614150494292,9.55952408912497e-05,0.9995827932442263,9.093678601739818e-05,0.00042700231417378264,4.375972644310141e-05,0.21291060308197682,0.9770716837035393,0.5154806941990566,0.5176219670157787,0.0021412728167220507
20,0.9995614150494292,9.55952408912497e-05,0.9995164673390624,0.00010538909646298776,0.9995389411942458,0.00010049216867711873,0.0004718833527684325,4.600235074619838e-05,0.2128990239166727,0.9770742068109914,0.5100917048698546,0.5122770146723008,0.0021853098024462447
21,0.9995164673390624,0.00010538909646298776,0.9994693285050856,0.00011565977131563487,0.9994928979220741,0.00011052443388931131,0.0005190069058778738,4.824475547268427e-05,0.21288686722564626,0.9770768556069938,0.5048960128732134,0.5071258657589688,0.00222985288575539
22,0.9994693285050856,0.00011565977131563487,0.9994199987542729,0.00012640713276200477,0.9994446636296792,0.00012103345203881982,0.00056837274857698,5.048692992552793e-05,0.21287413321077514,0.9770796300249849,0.49987817276982494,0.5021531787515674,0.0022750059817424617
23,0.9994199987542729,0.00012640713276200477,0.9993684783030088,0.00013763104197555968,0.9993942385286408,0.00013201908736878222,0.0006199806452446542,5.27288634098207e-05,0.21286082209510446,0.9770825299927312,0.4950245571228914,0.4973454250582525,0.002320867935361126
