panel_id,XB_start_m,YB_start_m,XB_end_m,YB_end_m,XC_m,YC_m,XC_over_c,YC_over_c,panel_length_m,tx,ty,nx,ny,Vt_m_s,Cp,normal_transpiration_m_s,is_pore1_panel,is_pore2_panel
193,0.6752671600956295,-0.058110188350998286,0.6723214615872586,-0.05853042674379515,0.673794310841444,-0.05832030754739671,0.673794310841444,-0.05832030754739671,0.002975523484867666,-0.9899765615534725,-0.14123175129822554,0.14123175129822546,-0.9899765615534725,-7.560613284370451,-0.05901279814161464,0.0,0,0
194,0.6723214615872586,-0.05853042674379515,0.6693689601226457,-0.05894965343732834,0.6708452108549521,-0.058740040090561746,0.6708452108549521,-0.058740040090561746,0.002982116013690965,-0.9900692833739185,-0.14058027642402574,0.14058027642402568,-0.9900692833739185,-7.566921785514907,-0.060780795098367424,0.0,0,0
195,0.6693689601226457,-0.05894965343732834,0.6664097722614934,-0.059367830381521575,0.6678893661920695,-0.05915874190942495,0.6678893661920695,-0.05915874190942495,0.00298858909089984,-0.9901621705582976,-0.1399245367878011,0.13992453678780103,-0.9901621705582977,-7.573207980992197,-0.0625440075246666,0.0,0,0
196,0.6664097722614934,-0.059367830381521575,0.6634440148274713,-0.059784919415941745,0.6649268935444823,-0.05957637489873166,0.6649268935444823,-0.05957637489873166,0.00299494247358631,-0.99025522532685,-0.13926445602834042,0.13926445602834034,-0.99025522532685,-7.579472220934905,-0.06430251816485555,0.0,0,0
197,0.6634440148274713,-0.059784919415941745,0.6604718049036048,-0.06020088226888995,0.661957909865538,-0.05999290084241585,0.661957909865538,-0.05999290084241585,0.0030011759239610123,-0.9903484497982059,-0.13859995664606248,0.13859995664606242,-0.9903484497982059,-7.5857148386986255,-0.06605640542700697,0.0,0,0
198,0.6604718049036048,-0.06020088226888995,0.6574932598276524,-0.06061568055657983,0.6589825323656286,-0.06040828141273489,0.6589825323656286,-0.06040828141273489,0.0030072892093961972,-0.9904418459807668,-0.13793096001337432,0.13793096001337427,-0.9904418459807668,-7.591936150883624,-0.0678057433668513,0.0,0,0
199,0.6574932598276524,-0.06061568055657983,0.6545084971874737,-0.06102927578240647,0.6560008785075631,-0.06082247816949315,0.6560008785075631,-0.06082247816949315,0.0030132821024645012,-0.9905354157639228,-0.1372573863855515,0.1372573863855514,-0.9905354157639228,-7.598136457346611,-0.0695506016691958,0.0,0,0
200,0.6545084971874737,-0.06102927578240647,0.651517634816387,-0.061441629336309096,0.6530130660019304,-0.06123545255935778,0.6530130660019304,-0.06123545255935778,0.0030191543809812847,-0.9906291609091585,-0.13657915491178213,0.13657915491178252,-0.9906291609091584,-7.6043160412035125,-0.07129104562705768,0.0,0,0
201,0.651517634816387,-0.061441629336309096,0.6485207907885175,-0.061852702494230645,0.6500192128024522,-0.06164716591526987,0.6500192128024522,-0.06164716591526987,0.003024905828044996,-0.9907230830410185,-0.13589618364655862,0.13589618364655856,-0.9907230830410185,-7.61047516882519,-0.07302713611903444,0.0,0,0
202,0.6485207907885175,-0.061852702494230645,0.6455180834141359,-0.06226245641767671,0.6470194371013267,-0.06205757945595368,0.6470194371013267,-0.06205757945595368,0.0030305362320793335,-0.990817183637975,-0.1352083895611187,0.13520838956111864,-0.9908171836379751,-7.616614089824049,-0.07475892958432317,0.0,0,0
203,0.6455180834141359,-0.06226245641767671,0.642509631234988,-0.06267085215337663,0.644013857324562,-0.06246665428552667,0.644013857324562,-0.06246665428552667,0.003036045386873694,-0.9909114640231698,-0.1345156885551215,0.1345156885551219,-0.9909114640231697,-7.622733037033736,-0.07648647799598218,0.0,0,0
204,0.642509631234988,-0.06267085215337663,0.6394955530196147,-0.0630778506330511,0.6410025921273014,-0.06287435139321387,0.6410025921273014,-0.06287435139321387,0.0030414330916273004,-0.991005925354977,-0.13381799546894171,0.1338179954689421,-0.991005925354977,-7.628832226482611,-0.07820982883261562,0.0,0,0
205,0.6394955530196147,-0.0630778506330511,0.6364759677586627,-0.06348341267328657,0.6379857603891387,-0.06328063165316883,0.6379857603891387,-0.06328063165316883,0.0030466991509892614,-0.9911005686175386,-0.13311522409548687,0.13311522409548682,-0.9911005686175386,-7.634911857360295,-0.07992902504826938,0.0,0,0
206,0.6364759677586627,-0.06348341267328657,0.6334509946601878,-0.063887498975521,0.6349634812094253,-0.06368545582440378,0.6349634812094253,-0.06368545582440378,0.0030518433751013305,-0.991195394611097,-0.13240728719278133,0.13240728719278128,-0.9911953946110971,-7.640972111977947,-0.08164410504070485,0.0,0,0
207,0.6334509946601878,-0.063887498975521,0.6304207531449484,-0.06429007012614325,0.6319358739025681,-0.06408878455083213,0.6319358739025681,-0.06408878455083213,0.0030568655796410172,-0.9912904039422328,-0.13169409649655925,0.13169409649655964,-0.9912904039422327,-7.64701315572376,-0.08335510261846668,0.0,0,0
208,0.6304207531449484,-0.06429007012614325,0.6273853628416911,-0.06469108659670793,0.6289030579933197,-0.06449057836142559,0.6289030579933197,-0.06449057836142559,0.003061765585862586,-0.9913855970139934,-0.13097556273293084,0.1309755627329308,-0.9913855970139934,-7.6530351370125915,-0.08506204696641051,0.0,0,0
209,0.6273853628416911,-0.06469108659670793,0.6243449435824274,-0.06509050874426926,0.6258651532120593,-0.0648907976704886,0.6258651532120593,-0.0648907976704886,0.003066543220641775,-0.9914809740158742,-0.13025159563142968,0.13025159563142963,-0.9914809740158742,-7.659038187230881,-0.08676496261002797,0.0,0,0
210,0.6243449435824274,-0.06509050874426926,0.6212996153977037,-0.06548829681183528,0.6228222794900655,-0.06528940277805227,0.6228222794900655,-0.06528940277805227,0.003071198316515952,-0.9915765349137058,-0.12952210393800911,0.12952210393800903,-0.9915765349137058,-7.665022420677237,-0.08846386937864836,0.0,0,0
211,0.6212996153977037,-0.06548829681183528,0.6182494985118623,-0.06588441092894555,0.619774556954783,-0.06568635387039042,0.619774556954783,-0.06568635387039042,0.0030757307117283816,-0.9916722794393984,-0.12878699542837269,0.12878699542837307,-0.9916722794393984,-7.67098793449779,-0.09015878236725938,0.0,0,0
212,0.6182494985118623,-0.06588441092894555,0.6151947133382953,-0.0662788111123745,0.6167221059250788,-0.06608161102066003,0.6167221059250788,-0.06608161102066003,0.0030801402502699795,-0.9917682070805659,-0.12804617692145204,0.12804617692145154,-0.9917682070805659,-7.6769348086191505,-0.09184971189774571,0.0,0,0
213,0.6151947133382953,-0.0662788111123745,0.6121353804746906,-0.0666714572669621,0.613665046906493,-0.0664751341896683,0.613665046906493,-0.0664751341896683,0.0030844267819230588,-0.9918643170700586,-0.12729955429280246,0.12729955429280282,-0.9918643170700586,-7.68286310567606,-0.09353666347870937,0.0,0,0
214,0.6121353804746906,-0.0666714572669621,0.6090716206982713,-0.06706230918657438,0.6106035005864809,-0.06686688322676823,0.6106035005864809,-0.06686688322676823,0.003088590162302194,-0.9919606083753394,-0.12654703248842492,0.12654703248842486,-0.9919606083753394,-7.688772870936461,-0.09521963776463971,0.0,0,0
215,0.6090716206982713,-0.06706230918657438,0.6060035549610273,-0.06745132655519602,0.6075375878296493,-0.0672568178708852,0.6075375878296493,-0.0672568178708852,0.00309263025289793,-0.9920570796877608,-0.12578851553854875,0.12578851553854914,-0.9920570796877608,-7.694664132222984,-0.09689863051414438,0.0,0,0
216,0.6060035549610273,-0.06745132655519602,0.6029313043849407,-0.0678384689481562,0.604467429672984,-0.06764489775167612,0.604467429672984,-0.06764489775167612,0.003096546921118993,-0.9921537294117307,-0.12502390657147966,0.12502390657148005,-0.9921537294117307,-7.7005368998316355,-0.09857363254745666,0.0,0,0
217,0.6029313043849407,-0.0678384689481562,0.5998549902572036,-0.0682236958334904,0.6013931473210721,-0.06803108239082331,0.6013931473210721,-0.06803108239082331,0.003100340040334173,-0.9922505556537403,-0.12425310782770597,0.12425310782770635,-0.9922505556537403,-7.706391166447251,-0.10024462970309589,0.0,0,0
218,0.5998549902572036,-0.0682236958334904,0.5967747340254301,-0.06860696657343934,0.5983148621413168,-0.06841533120346488,0.5983148621413168,-0.06841533120346488,0.0031040094899146336,-0.9923475562112893,-0.12347602067398346,0.12347602067398339,-0.9923475562112893,-7.712226907056981,-0.1019116027940341,0.0,0,0
219,0.5967747340254301,-0.06860696657343934,0.5936906572928623,-0.06898824042608684,0.5952326956591463,-0.06879760349976309,0.5952326956591463,-0.06879760349976309,0.0031075551552754346,-0.992444728561697,-0.12269254561748906,0.12269254561748856,-0.9924447285616971,-7.718044078860613,-0.10357452756302599,0.0,0,0
220,0.5936906572928623,-0.06898824042608684,0.5906028818135688,-0.06936747654713847,0.5921467695532155,-0.06917785848661265,0.5921467695532155,-0.06917785848661265,0.003110976927917747,-0.9925420698507822,-0.12190258232016653,0.12190258232016646,-0.9925420698507822,-7.72384262117949,-0.10523337463760818,0.0,0,0
221,0.5906028818135688,-0.06936747654713847,0.5875115294876381,-0.06974463399184212,0.5890572056506034,-0.0695560552694903,0.5890572056506034,-0.0695560552694903,0.0031142747054703846,-0.992639576881448,-0.12110602961297984,0.12110602961298023,-0.9926395768814479,-7.72962245536234,-0.10688810948427974,0.0,0,0
222,0.5875115294876381,-0.06974463399184212,0.584416722356367,-0.07011967171705193,0.5859641259220025,-0.06993215285444702,0.5859641259220025,-0.06993215285444702,0.003117448391729507,-0.9927372461021355,-0.12030278551034429,0.12030278551034423,-0.9927372461021355,-7.735383484689962,-0.10853869236241809,0.0,0,0
223,0.584416722356367,-0.07011967171705193,0.5813185825974418,-0.07049254858343715,0.5828676524769044,-0.07030611015024454,0.5828676524769044,-0.07030611015024454,0.0031204978967014248,-0.992835073595174,-0.11949274722453014,0.11949274722453053,-0.992835073595174,-7.741125594278182,-0.11018507827777313,0.0,0,0
224,0.5813185825974418,-0.07049254858343715,0.5782172325201154,-0.07086322335783671,0.5797679075587786,-0.07067788597063693,0.5797679075587786,-0.07067788597063693,0.003123423136641774,-0.9929330550650193,-0.11867581118006948,0.11867581118006942,-0.9929330550650193,-7.746848650978386,-0.1118272169353296,0.0,0,0
225,0.5782172325201154,-0.07086322335783671,0.5751127945603786,-0.07123165471576097,0.5766650135402469,-0.07104743903679883,0.5766650135402469,-0.07104743903679883,0.003126224034095563,-0.993031185826367,-0.1178518730283035,0.11785187302830344,-0.993031185826367,-7.752552503277367,-0.11346505269204732,0.0,0,0
226,0.5751127945603786,-0.07123165471576097,0.5720053912761262,-0.07159780124404153,0.5735590929182524,-0.07141472797990125,0.5735590929182524,-0.07141472797990125,0.0031289005179382986,-0.9931294607921712,-0.1170208276617938,0.1170208276617933,-0.9931294607921712,-7.758236981195359,-0.11509852450915004,0.0,0,0
227,0.5720053912761262,-0.07159780124404153,0.568895145342319,-0.07196162144362966,0.5704502683092225,-0.0717797113438356,0.5704502683092225,-0.0717797113438356,0.0031314525234134223,-0.9932278744615448,-0.11618256922878642,0.11618256922878636,-0.9932278744615448,-7.76390189618305,-0.1167275659042053,0.0,0,0
228,0.568895145342319,-0.07196162144362966,0.5657821795461412,-0.07232307373254496,0.56733866244423,-0.07214234758808731,0.56733866244423,-0.07214234758808731,0.003133879992171856,-0.9933264209075382,-0.1153369911477678,0.1153369911477673,-0.9933264209075382,-7.769547041017365,-0.11835210490292192,0.0,0,0
229,0.5657821795461412,-0.07232307373254496,0.5626666167821521,-0.07268211644897353,0.5642243981641466,-0.07250259509075924,0.5642243981641466,-0.07250259509075924,0.003136182872310785,-0.9934250937648489,-0.11448398612164595,0.1144839861216459,-0.9934250937648489,-7.775172189695686,-0.11997206399059235,0.0,0,0
230,0.5626666167821521,-0.07268211644897353,0.5595485800474349,-0.07303870785451845,0.5611075984147935,-0.07286041215174599,0.5611075984147935,-0.07286041215174599,0.0031383611184110953,-0.9935238862173508,-0.11362344615251176,0.11362344615251169,-0.9935238862173508,-7.780777097330173,-0.12158736006364923,0.0,0,0
231,0.5595485800474349,-0.07303870785451845,0.5564281924367408,-0.07339280613760041,0.5579883862420878,-0.07321575699605942,0.5579883862420878,-0.07321575699605942,0.0031404146915741684,-0.9936227909856005,-0.11275526255561522,0.11275526255561559,-0.9936227909856005,-7.786361500040693,-0.12319790438092326,0.0,0,0
232,0.5564281924367408,-0.07339280613760041,0.55330557713763,-0.07374436941701076,0.5548668847871854,-0.07356858777730559,0.5548668847871854,-0.07356858777730559,0.003142343559458587,-0.993721800314176,-0.11187932597380516,0.11187932597380555,-0.9937218003141759,-7.791925114846126,-0.12480360251452893,0.0,0,0
233,0.55330557713763,-0.07374436941701076,0.5501808574256075,-0.07409335574561678,0.5517432172816188,-0.07391886258131378,0.5517432172816188,-0.07391886258131378,0.003144147696317,-0.9938209059589286,-0.11099552639171768,0.11099552639171717,-0.9938209059589286,-7.797467639556366,-0.126404354301072,0.0,0,0
234,0.5501808574256075,-0.07409335574561678,0.5470541566592572,-0.07443972311421912,0.5486175070424324,-0.07426653942991795,0.5486175070424324,-0.07426653942991795,0.003145827083030535,-0.9939200991741239,-0.11010375314992515,0.11010375314992553,-0.9939200991741239,-7.802988752663252,-0.12800005379265667,0.0,0,0
235,0.5470541566592572,-0.07443972311421912,0.5439255982753716,-0.07478342945556118,0.5454898774673144,-0.07461157628489015,0.5454898774673144,-0.07461157628489015,0.0031473817071431907,-0.9940193706995004,-0.1092038949587843,0.10920389495878424,-0.9940193706995004,-7.808488113230397,-0.12959058920771183,0.0,0,0
236,0.5439255982753716,-0.07478342945556118,0.5407953057840788,-0.07512443264849106,0.5423604520297252,-0.07495393105202612,0.5423604520297252,-0.07495393105202612,0.003148811562896797,-0.9941187107471934,-0.10829583991242751,0.10829583991242744,-0.9941187107471934,-7.813965360782494,-0.1311758428817933,0.0,0,0
237,0.5407953057840788,-0.07512443264849106,0.5376634027639664,-0.07546269052227574,0.5392293542740225,-0.07529356158538339,0.5392293542740225,-0.07529356158538339,0.003150116651263279,-0.9942181089885584,-0.10737947550260632,0.10737947550260625,-0.9942181089885584,-7.819420115195304,-0.13275569121873598,0.0,0,0
238,0.5376634027639664,-0.07546269052227574,0.5345300128572029,-0.0757981608610667,0.5360967078105847,-0.07563042569167122,0.5360967078105847,-0.07563042569167122,0.0031512969799775766,-0.994317554540918,-0.10645468863215324,0.10645468863215363,-0.9943175545409179,-7.8248519765839095,-0.13433000464146105,0.0,0,0
239,0.5345300128572029,-0.0757981608610667,0.5313952597646567,-0.07613080140851718,0.5329626363109299,-0.07596448113479193,0.5329626363109299,-0.07596448113479193,0.0031523525635683606,-0.9944170359541715,-0.10552136562857797,0.10552136562857836,-0.9944170359541714,-7.830260525191827,-0.13589864754319536,0.0,0,0
240,0.5313952597646567,-0.07613080140851718,0.5282592672410122,-0.07646056987254997,0.5298272635028345,-0.07629568564053357,0.5298272635028345,-0.07629568564053357,0.003153283423389769,-0.9945165411973376,-0.10457939225719566,0.10457939225719559,-0.9945165411973376,-7.835645321278146,-0.137461478238305,0.0,0,0
241,0.5282592672410122,-0.07646056987254997,0.5251221590898848,-0.07678742393027616,0.5266907131654486,-0.07662399690141306,0.5266907131654486,-0.07662399690141306,0.0031540895876500273,-0.994616057644946,-0.10362865373450296,0.1036286537345029,-0.994616057644946,-7.841005905006028,-0.1390183489137109,0.0,0,0
242,0.5251221590898848,-0.07678742393027616,0.5219840591589325,-0.07711132123306276,0.5235531091244087,-0.07694937258166945,0.5235531091244087,-0.07694937258166945,0.0031547710914415087,-0.9947155720633835,-0.10266903474083942,0.10266903474083935,-0.9947155720633836,-7.846341796330393,-0.14056910558027713,0.0,0,0
243,0.5219840591589325,-0.07711132123306276,0.5188450913349673,-0.07743221941174955,0.5204145752469499,-0.07727177032240615,0.5204145752469499,-0.07727177032240615,0.003155327976767836,-0.994815070597093,-0.10170041943325948,0.10170041943325943,-0.994815070597093,-7.851652494884798,-0.1421135880241824,0.0,0,0
244,0.5188450913349673,-0.07743221941174955,0.5157053795390641,-0.0777500760820133,0.5172752354370157,-0.07759114774688142,0.5172752354370157,-0.07759114774688142,0.0031557602925704445,-0.9949145387546968,-0.10072269145792753,0.10072269145792748,-0.9949145387546968,-7.85693747986892,-0.1436516297587045,0.0,0,0
245,0.5157053795390641,-0.0777500760820133,0.5125650477216687,-0.07806484884987913,0.5141352136303664,-0.07790746246594621,0.5141352136303664,-0.07790746246594621,0.003156068094755929,-0.9950139613950043,-0.09973573396241117,0.0997357339624111,-0.9950139613950043,-7.862196209935413,-0.14518305797606623,0.0,0,0
246,0.5125650477216687,-0.07806484884987913,0.5094242198577041,-0.07837649531737702,0.5109946337896865,-0.07822067208362807,0.5109946337896865,-0.07822067208362807,0.003156251446219053,-0.9951133227129273,-0.09873942960761686,0.09873942960761725,-0.9951133227129272,-7.867428123076494,-0.14670769349947244,0.0,0,0
247,0.5094242198577041,-0.07837649531737702,0.5062830199416763,-0.078684973088343,0.5078536198996902,-0.07853073420286001,0.5078536198996902,-0.07853073420286001,0.0031563104168685872,-0.9952126062252818,-0.09773366057956696,0.09773366057956735,-0.9952126062252818,-7.872632636510888,-0.14822535073553045,0.0,0,0
248,0.5062830199416763,-0.078684973088343,0.5031415719827794,-0.07899023977436287,0.5047122959622279,-0.07883760643135293,0.5047122959622279,-0.07883760643135293,0.003156245083647848,-0.9953117947565021,-0.09671830860075348,0.09671830860075385,-0.9953117947565021,-7.877809146569782,-0.14973583762668374,0.0,0,0
249,0.5031415719827794,-0.07899023977436287,0.49999999999999994,-0.07929225300085736,0.5015707859913897,-0.07914124638761011,0.5015707859913897,-0.07914124638761011,0.0031560555305575025,-0.9954108704242395,-0.0956932549412855,0.09569325494128499,-0.9954108704242396,-7.882957028583146,-0.1512389556040643,0.0,0,0
250,0.49999999999999994,-0.07929225300085736,0.4968584280172206,-0.07959097041330734,0.4984292140086103,-0.07944161170708236,0.4984292140086103,-0.07944161170708236,0.003155741848676013,-0.9955098146248591,-0.09465838042972594,0.09465838042972544,-0.9955098146248591,-7.8880756367658424,-0.1527344995406219,0.0,0,0
251,0.4968584280172206,-0.07959097041330734,0.4937169800583237,-0.07988634968361684,0.4952877040377721,-0.07973866004846208,0.4952877040377721,-0.07973866004846208,0.003155304136178616,-0.9956086080188369,-0.09361356546352709,0.09361356546352703,-0.9956086080188369,-7.893164304103427,-0.15422225770451914,0.0,0,0
252,0.4937169800583237,-0.07988634968361684,0.4905757801422959,-0.08017834851661208,0.4921463801003098,-0.08003234910011446,0.4921463801003098,-0.08003234910011446,0.003154742498354437,-0.9957072305160537,-0.09255869001909155,0.09255869001909148,-0.9957072305160537,-7.898222342237228,-0.15570201171268683,0.0,0,0
253,0.4905757801422959,-0.08017834851661208,0.4874349522783312,-0.08046692465667545,0.48900536621031354,-0.08032263658664376,0.48900536621031354,-0.08032263658664376,0.003154057047624673,-0.9958056612609637,-0.09149363366166409,0.09149363366166446,-0.9958056612609637,-7.903249041350406,-0.15717353648506416,0.0,0,0
254,0.4874349522783312,-0.08046692465667545,0.4842946204609359,-0.08075203589451077,0.4858647863696336,-0.08060948027559312,0.4858647863696336,-0.08060948027559312,0.0031532479035567993,-0.9959038786176895,-0.09041827555446068,0.09041827555446107,-0.9959038786176895,-7.908243670052153,-0.15863660019871006,0.0,0,0
255,0.4842946204609359,-0.08075203589451077,0.48115490866503274,-0.08103364007403961,0.4827247645629843,-0.08089283798427518,0.4827247645629843,-0.08089283798427518,0.003152315192879925,-0.9960018601549663,-0.08933249446784203,0.08933249446784197,-0.9960018601549663,-7.913205475262897,-0.1600909642426498,0.0,0,0
256,0.48115490866503274,-0.08103364007403961,0.4780159408410676,-0.0813116950994247,0.47958542475305016,-0.08117266758673215,0.47958542475305016,-0.08117266758673215,0.0031512590494960123,-0.9960995826310085,-0.08823616878769515,0.08823616878769554,-0.9960995826310085,-7.918133682098328,-0.16153638317283692,0.0,0,0
257,0.4780159408410676,-0.0813116950994247,0.4748778409101152,-0.081586158942219,0.4764468908755914,-0.08144892702082185,0.4764468908755914,-0.08144892702082185,0.0031500796144930568,-0.9961970219782497,-0.08712917652352024,0.08712917652351973,-0.9961970219782497,-7.923027493753338,-0.16297260466757635,0.0,0,0
258,0.4748778409101152,-0.081586158942219,0.4717407327589878,-0.08185698964863802,0.47330928683455153,-0.0817215742954285,0.47330928683455153,-0.0817215742954285,0.0031487770361537707,-0.9962941532879583,-0.08601139531614455,0.08601139531614448,-0.9962941532879583,-7.927886091385439,-0.1643993694833059,0.0,0,0
259,0.4717407327589878,-0.08185698964863802,0.4686047402353434,-0.08212414534695217,0.4701727364971656,-0.0819905674977951,0.4701727364971656,-0.0819905674977951,0.003147351469965744,-0.9963909507947551,-0.0848827024447492,0.08488270244474914,-0.9963909507947551,-7.932708633997768,-0.16581641141079118,0.0,0,0
260,0.4686047402353434,-0.08212414534695217,0.4654699871427971,-0.08238758425499697,0.46703736368907023,-0.08225586480097458,0.46703736368907023,-0.08225586480097458,0.0031458030786272032,-0.9964873878609938,-0.08374297483355463,0.08374297483355457,-0.9964873878609938,-7.937494258321189,-0.16722345723161514,0.0,0,0
261,0.4654699871427971,-0.08238758425499697,0.4623365972360336,-0.08264726468779827,0.46390329218941534,-0.08251742447139762,0.46390329218941534,-0.08251742447139762,0.003144132032053862,-0.9965834369610233,-0.08259208905793743,0.08259208905793736,-0.9965834369610233,-7.9422420786959504,-0.16862022667513266,0.0,0,0
262,0.4623365972360336,-0.08264726468779827,0.4592046942159213,-0.08290314506530969,0.4607706457259775,-0.08277520487655399,0.4607706457259775,-0.08277520487655399,0.0031423385073832957,-0.9966790696653196,-0.08142992135003586,0.08142992135003625,-0.9966790696653196,-7.946951186952972,-0.1700064323759234,0.0,0,0
263,0.4592046942159213,-0.08290314506530969,0.45607440172462843,-0.08315518392025857,0.45763954797027484,-0.08302916449278414,0.45763954797027484,-0.08302916449278414,0.003140422688978109,-0.9967742566245021,-0.080256347603608,0.08025634760360793,-0.9967742566245021,-7.951620652293438,-0.17138177983139524,0.0,0,0
264,0.45607440172462843,-0.08315518392025857,0.45294584334074284,-0.08340333990609873,0.45451012253268563,-0.08327926191317865,0.45451012253268563,-0.08327926191317865,0.0031383847684261306,-0.9968689675531834,-0.07907124337867795,0.0790712433786779,-0.9968689675531834,-7.9562495211679405,-0.17274596735993297,0.0,0,0
265,0.45294584334074284,-0.08340333990609873,0.44981914257439254,-0.08364757180506568,0.4513824929575677,-0.08352545585558221,0.4513824929575677,-0.08352545585558221,0.003136224944542172,-0.9969631712137078,-0.07787448390523713,0.07787448390523707,-0.9969631712137078,-7.9608368171553225,-0.17409868605965317,0.0,0,0
266,0.44981914257439254,-0.08364757180506568,0.44669442286237,-0.0838878385363314,0.44825678271838126,-0.08376770517069854,0.44825678271838126,-0.08376770517069854,0.0031339434233654253,-0.9970568353997373,-0.0766659440864135,0.07666594408641345,-0.9970568353997373,-7.965381540839286,-0.17543961976724498,0.0,0,0
267,0.44669442286237,-0.0838878385363314,0.4435718075632592,-0.08412409916425541,0.4451331152128146,-0.0840059688502934,0.4451331152128146,-0.0840059688502934,0.0031315404181565015,-0.9971499269196824,-0.07544549850105056,0.07544549850105006,-0.9971499269196824,-7.969882669684005,-0.17676844501727818,0.0,0,0
268,0.4435718075632592,-0.08412409916425541,0.44045141995256515,-0.0843563129067289,0.4420116137579122,-0.08424020603549215,0.4420116137579122,-0.08424020603549215,0.003129016149393686,-0.9972424115799772,-0.07421302140562308,0.07421302140562301,-0.9972424115799772,-7.9743391579092355,-0.17808483100216344,0.0,0,0
269,0.44045141995256515,-0.0843563129067289,0.43733338321784787,-0.08458443914360773,0.4388924015852065,-0.08447037602516833,0.4388924015852065,-0.08447037602516833,0.0031263708447653612,-0.9973342541682034,-0.07296838673530814,0.07296838673530809,-0.9973342541682034,-7.978749936363011,-0.1793884395322347,0.0,0,0
270,0.43733338321784787,-0.08458443914360773,0.4342178204538587,-0.08480843742523139,0.4357756018358533,-0.08469643828441956,0.4357756018358533,-0.08469643828441956,0.0031236047391637375,-0.9974254184360327,-0.07171146810451642,0.07171146810451635,-0.9974254184360327,-7.983113912393098,-0.18067892499633076,0.0,0,0
271,0.4342178204538587,-0.08480843742523139,0.431104854657681,-0.08502826748102361,0.43266133755576985,-0.08491835245312751,0.43266133755576985,-0.08491835245312751,0.0031207180746747835,-0.9975158670820051,-0.0704421388065087,0.07044213880650863,-0.9975158670820051,-7.987429969716708,-0.18195593432276214,0.0,0,0
272,0.431104854657681,-0.08502826748102361,0.42799460872387396,-0.08524388922817173,0.4295497316907775,-0.08513607835459767,0.4295497316907775,-0.08513607835459767,0.0031177111005682443,-0.9976055617341066,-0.06916027181249065,0.0691602718124906,-0.9976055617341066,-7.991696968288748,-0.18321910694078958,0.0,0,0
273,0.42799460872387396,-0.08524388922817173,0.42488720543962144,-0.08545526278037927,0.4264409070817477,-0.08534957600427551,0.4264409070817477,-0.08534957600427551,0.003114584073284292,-0.9976944629321883,-0.067865739769432,0.06786573976943194,-0.9976944629321883,-7.995913744166721,-0.1844680747420866,0.0,0,0
274,0.42488720543962144,-0.08545526278037927,0.4217827674798845,-0.08566234845669021,0.423334986459753,-0.08555880561853474,0.423334986459753,-0.08555880561853474,0.0031113372564202475,-0.9977825301101338,-0.06655841499780353,0.06655841499780346,-0.9977825301101338,-8.000079109375214,-0.1857024620430896,0.0,0,0
275,0.4217827674798845,-0.08566234845669021,0.41868141740255826,-0.0858651067903783,0.4202320924412214,-0.08576372762353426,0.4202320924412214,-0.08576372762353426,0.0031079709207152448,-0.9978697215778771,-0.06523816948757874,0.06523816948757911,-0.9978697215778771,-8.00419185176644,-0.18692188554723876,0.0,0,0
276,0.41868141740255826,-0.0858651067903783,0.4155832776436331,-0.08606349853789953,0.4171323475230957,-0.08596430266413892,0.4171323475230957,-0.08596430266413892,0.0031044853440332556,-0.9979559945031446,-0.06390487489417036,0.06390487489417031,-0.9979559945031446,-8.008250734879072,-0.18812595430780554,0.0,0,0
277,0.4155832776436331,-0.08606349853789953,0.412488470512362,-0.08625748468790188,0.4140358740779976,-0.08616049161290071,0.4140358740779976,-0.08616049161290071,0.0031008808113436774,-0.9980413048930095,-0.06255840253282467,0.0625584025328246,-0.9980413048930095,-8.01225449779381,-0.18931426969088427,0.0,0,0
278,0.412488470512362,-0.08625748468790188,0.4093971181864313,-0.08644702647028943,0.4109427943493966,-0.08635225557909565,0.4109427943493966,-0.08635225557909565,0.003097157614702159,-0.998125607575172,-0.061198623372537536,0.061198623372537474,-0.998125607575172,-8.016201854986347,-0.19048642533879367,0.0,0,0
279,0.4093971181864313,-0.08644702647028943,0.40630934270713776,-0.08663208536533554,0.40785323044678456,-0.08653955591781248,0.40785323044678456,-0.08653955591781248,0.0030933160532286845,-0.9982088561790066,-0.05982540802869164,0.05982540802869114,-0.9982088561790066,-8.020091496176542,-0.1916420071335725,0.0,0,0
280,0.40630934270713776,-0.08663208536533554,0.4032252659745699,-0.08681262311284144,0.40476730434085384,-0.08672235423908849,0.40476730434085384,-0.08672235423908849,0.00308935643308453,-0.9982910031163261,-0.058438626754907255,0.05843862675490719,-0.9982910031163261,-8.023922086175165,-0.1927805931610196,0.0,0,0
281,0.4032252659745699,-0.08681262311284144,0.4001450097427965,-0.08698860172133496,0.4016851378586832,-0.0869006124170882,0.4016851378586832,-0.0869006124170882,0.003085279067446965,-0.9983719995618795,-0.05703814943364135,0.05703814943364173,-0.9983719995618795,-8.027692264725477,-0.193901753674514,0.0,0,0
282,0.4001450097427965,-0.08698860172133496,0.3970686956150593,-0.08715998347730594,0.3986068526789279,-0.08707429259932045,0.3986068526789279,-0.08707429259932045,0.003081084276483695,-0.9984517954335348,-0.05562384556600557,0.055623845566005505,-0.9984517954335348,-8.031400646342059,-0.19500505105937394,0.0,0,0
