--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.453360,0.453363,0.00%
CD,0.066840,0.066841,0.00%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.618796,0.618800,0.000000
1,0.999759,0.000053,0.545263,0.545268,0.000000
2,0.999374,0.000136,0.494741,0.494746,0.000000
3,0.998796,0.000262,0.456391,0.456397,0.000000
4,0.998026,0.000430,0.425102,0.425109,0.000000
5,0.997063,0.000639,0.398399,0.398407,0.000000
6,0.995909,0.000889,0.374911,0.374920,0.000000
7,0.994564,0.001181,0.353803,0.353813,0.000000
8,0.993029,0.001513,0.334527,0.334538,0.000000
9,0.991303,0.001885,0.316703,0.316716,0.000000
10,0.989388,0.002298,0.300060,0.300074,0.000000
11,0.987284,0.002750,0.284394,0.284410,0.000000
12,0.984992,0.003240,0.269549,0.269568,0.000000
13,0.982514,0.003769,0.255406,0.255426,0.000000
14,0.979849,0.004336,0.241866,0.241889,0.000000
15,0.976999,0.004941,0.228851,0.228879,0.000000
16,0.973966,0.005582,0.216298,0.216330,0.000000
17,0.970749,0.006258,0.204154,0.204191,0.000000
18,0.967352,0.006970,0.192372,0.192418,0.000000
19,0.963774,0.007716,0.180917,0.180972,0.000000
20,0.960017,0.008497,0.169755,0.169822,0.000000
21,0.956083,0.009309,0.158859,0.158943,0.000000
22,0.951973,0.010154,0.148204,0.148313,0.000000
23,0.947689,0.011030,0.137769,0.137918,0.000000
24,0.943232,0.011937,0.127536,0.127760,0.000000
25,0.938604,0.012873,0.117489,0.117930,0.000000
26,0.933808,0.013837,0.107612,0.107854,-0.002784
27,0.928844,0.014829,0.097892,0.097700,-0.001613
28,0.923714,0.015848,0.088318,0.088069,-0.000802
29,0.918422,0.016892,0.078879,0.078789,-0.000222
30,0.912968,0.017961,0.069565,0.069443,-0.001658
31,0.907355,0.019054,0.060366,0.059987,-0.001352
32,0.901584,0.020170,0.051274,0.050743,-0.000948
33,0.895659,0.021307,0.042282,0.041649,-0.000422
34,0.889582,0.022465,0.033381,0.032711,0.000216
35,0.883354,0.023643,0.024565,0.023934,0.000877
36,0.876979,0.024839,0.015827,0.015308,0.001432
37,0.870458,0.026054,0.007161,0.006802,0.001812
38,0.863794,0.027284,-0.001440,-0.001609,0.002038
39,0.856990,0.028531,-0.009982,-0.009925,0.002159
40,0.850049,0.029792,-0.018471,-0.018052,0.002215
41,0.842972,0.031066,-0.026912,-0.026424,0.000000
42,0.835763,0.032353,-0.035311,-0.035042,0.000000
43,0.828425,0.033652,-0.043673,-0.043487,0.000000
44,0.820960,0.034960,-0.052005,-0.051865,0.000000
45,0.813372,0.036278,-0.060311,-0.060201,0.000000
46,0.805662,0.037605,-0.068598,-0.068507,0.000000
47,0.797835,0.038938,-0.076870,-0.076794,0.000000
48,0.789893,0.040278,-0.085133,-0.085068,0.000000
49,0.781840,0.041623,-0.093392,-0.093336,0.000000
50,0.773677,0.042972,-0.101653,-0.101604,0.000000
51,0.765409,0.044324,-0.109921,-0.109878,0.000000
52,0.757039,0.045678,-0.118201,-0.118163,0.000000
53,0.748570,0.047032,-0.126499,-0.126465,0.000000
54,0.740004,0.048387,-0.134820,-0.134790,0.000000
55,0.731347,0.049740,-0.143170,-0.143143,0.000000
56,0.722600,0.051090,-0.151554,-0.151529,0.000000
57,0.713767,0.052437,-0.159977,-0.159954,0.000000
58,0.704852,0.053779,-0.168444,-0.168423,0.000000
59,0.695858,0.055116,-0.176961,-0.176942,0.000000
60,0.686788,0.056445,-0.185533,-0.185515,0.000000
61,0.677647,0.057767,-0.194165,-0.194148,0.000000
62,0.668437,0.059079,-0.202862,-0.202846,0.000000
63,0.659162,0.060381,-0.211629,-0.211614,0.000000
64,0.649825,0.061671,-0.220471,-0.220457,0.000000
65,0.640431,0.062949,-0.229393,-0.229380,0.000000
66,0.630983,0.064213,-0.238400,-0.238388,0.000000
67,0.621484,0.065461,-0.247496,-0.247485,0.000000
68,0.611939,0.066694,-0.256686,-0.256675,0.000000
69,0.602350,0.067908,-0.265974,-0.265964,0.000000
70,0.592722,0.069104,-0.275365,-0.275356,0.000000
71,0.583058,0.070280,-0.284862,-0.284853,0.000000
72,0.573362,0.071435,-0.294470,-0.294462,0.000000
73,0.563637,0.072567,-0.304192,-0.304184,0.000000
74,0.553889,0.073676,-0.314032,-0.314024,0.000000
75,0.544119,0.074759,-0.323993,-0.323986,0.000000
76,0.534332,0.075816,-0.334078,-0.334071,0.000000
77,0.524533,0.076845,-0.344291,-0.344284,0.000000
78,0.514723,0.077845,-0.354633,-0.354627,0.000000
79,0.504908,0.078815,-0.365108,-0.365102,0.000000
80,0.495092,0.079753,-0.375717,-0.375711,0.000000
81,0.485277,0.080659,-0.386463,-0.386457,0.000000
82,0.475467,0.081531,-0.397347,-0.397341,0.000000
83,0.465668,0.082367,-0.408370,-0.408365,0.000000
84,0.455881,0.083166,-0.419534,-0.419529,0.000000
85,0.446111,0.083928,-0.430840,-0.430835,0.000000
86,0.436363,0.084650,-0.442287,-0.442282,0.000000
87,0.426638,0.085332,-0.453876,-0.453871,0.000000
88,0.416942,0.085972,-0.465607,-0.465602,0.000000
89,0.407278,0.086569,-0.477479,-0.477475,0.000000
90,0.397650,0.087123,-0.489493,-0.489488,0.000000
91,0.388061,0.087631,-0.501645,-0.501641,0.000000
92,0.378516,0.088093,-0.513936,-0.513931,0.000000
93,0.369017,0.088507,-0.526362,-0.526358,0.000000
94,0.359569,0.088873,-0.538923,-0.538919,0.000000
95,0.350175,0.089189,-0.551616,-0.551612,0.000000
96,0.340838,0.089455,-0.564437,-0.564433,0.000000
97,0.331563,0.089670,-0.577384,-0.577380,0.000000
98,0.322353,0.089832,-0.590453,-0.590449,0.000000
99,0.313212,0.089941,-0.603641,-0.603637,0.000000
100,0.304142,0.089997,-0.616942,-0.616939,0.000000
101,0.295148,0.089997,-0.630354,-0.630351,0.000000
102,0.286233,0.089942,-0.643871,-0.643868,0.000000
103,0.277400,0.089831,-0.657488,-0.657484,0.000000
104,0.268653,0.089664,-0.671199,-0.671196,0.000000
105,0.259996,0.089439,-0.684999,-0.684996,0.000000
106,0.251430,0.089157,-0.698882,-0.698879,0.000000
107,0.242961,0.088816,-0.712841,-0.712838,0.000000
108,0.234591,0.088418,-0.726869,-0.726866,0.000000
109,0.226323,0.087961,-0.740960,-0.740956,0.000000
110,0.218160,0.087445,-0.755105,-0.755101,0.000000
111,0.210107,0.086870,-0.769296,-0.769293,0.000000
112,0.202165,0.086236,-0.783525,-0.783522,0.000000
113,0.194338,0.085544,-0.797782,-0.797779,0.000000
114,0.186628,0.084792,-0.812058,-0.812054,0.000000
115,0.179040,0.083982,-0.826341,-0.826338,0.000000
116,0.171575,0.083113,-0.840620,-0.840616,0.000000
117,0.164237,0.082186,-0.854882,-0.854878,0.000000
118,0.157028,0.081201,-0.869112,-0.869108,0.000000
119,0.149951,0.080159,-0.883294,-0.883290,0.000000
120,0.143010,0.079060,-0.897410,-0.897407,0.000000
