--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,-0.184806,-0.184793,0.01%
CD,0.029255,0.029258,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.608900,0.608910,0.000000
1,0.999759,0.000053,0.533610,0.533621,0.000000
2,0.999374,0.000136,0.482100,0.482113,0.000000
3,0.998796,0.000262,0.443202,0.443216,0.000000
4,0.998026,0.000430,0.411654,0.411670,0.000000
5,0.997063,0.000639,0.384908,0.384926,0.000000
6,0.995909,0.000889,0.361551,0.361569,0.000000
7,0.994564,0.001181,0.340718,0.340738,0.000000
8,0.993029,0.001513,0.321844,0.321866,0.000000
9,0.991303,0.001885,0.304537,0.304561,0.000000
10,0.989388,0.002298,0.288515,0.288541,0.000000
11,0.987284,0.002750,0.273566,0.273594,0.000000
12,0.984992,0.003240,0.259528,0.259559,0.000000
13,0.982514,0.003769,0.246276,0.246310,0.000000
14,0.979849,0.004336,0.233707,0.233745,0.000000
15,0.976999,0.004941,0.221741,0.221783,0.000000
16,0.973966,0.005582,0.210309,0.210356,0.000000
17,0.970749,0.006258,0.199355,0.199409,0.000000
18,0.967352,0.006970,0.188833,0.188895,0.000000
19,0.963774,0.007716,0.178702,0.178773,0.000000
20,0.960017,0.008497,0.168927,0.169011,0.000000
21,0.956083,0.009309,0.159479,0.159580,0.000000
22,0.951973,0.010154,0.150331,0.150457,0.000000
23,0.947689,0.011030,0.141462,0.141625,0.000000
24,0.943232,0.011937,0.132851,0.133082,0.000000
25,0.938604,0.012873,0.124480,0.124901,0.000000
26,0.933808,0.013837,0.116333,0.116594,-0.002369
27,0.928844,0.014829,0.108396,0.108298,-0.001396
28,0.923714,0.015848,0.100656,0.100519,-0.000726
29,0.918422,0.016892,0.093102,0.093110,-0.000250
30,0.912968,0.017961,0.085721,0.085711,-0.001544
31,0.907355,0.019054,0.078505,0.078281,-0.001335
32,0.901584,0.020170,0.071444,0.071092,-0.001058
33,0.895659,0.021307,0.064530,0.064087,-0.000689
34,0.889582,0.022465,0.057755,0.057264,-0.000228
35,0.883354,0.023643,0.051112,0.050628,0.000269
36,0.876979,0.024839,0.044592,0.044172,0.000708
37,0.870458,0.026054,0.038190,0.037872,0.001028
38,0.863794,0.027284,0.031900,0.031708,0.001233
39,0.856990,0.028531,0.025715,0.025676,0.001353
40,0.850049,0.029792,0.019630,0.019831,0.001419
41,0.842972,0.031066,0.013640,0.013894,0.000000
42,0.835763,0.032353,0.007738,0.007861,0.000000
43,0.828425,0.033652,0.001920,0.001996,0.000000
44,0.820960,0.034960,-0.003819,-0.003767,0.000000
45,0.813372,0.036278,-0.009483,-0.009447,0.000000
46,0.805662,0.037605,-0.015077,-0.015052,0.000000
47,0.797835,0.038938,-0.020606,-0.020588,0.000000
48,0.789893,0.040278,-0.026073,-0.026060,0.000000
49,0.781840,0.041623,-0.031483,-0.031475,0.000000
50,0.773677,0.042972,-0.036840,-0.036834,0.000000
51,0.765409,0.044324,-0.042147,-0.042144,0.000000
52,0.757039,0.045678,-0.047408,-0.047407,0.000000
53,0.748570,0.047032,-0.052626,-0.052626,0.000000
54,0.740004,0.048387,-0.057805,-0.057807,0.000000
55,0.731347,0.049740,-0.062948,-0.062950,0.000000
56,0.722600,0.051090,-0.068057,-0.068061,0.000000
57,0.713767,0.052437,-0.073136,-0.073140,0.000000
