--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.321019,0.446757,39.17%
CD,0.044216,0.055249,24.95%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.612791,0.365818,-4.123595
1,0.999759,0.000053,0.538132,0.214764,1.266311
2,0.999374,0.000136,0.486884,0.264300,-0.546114
3,0.998796,0.000262,0.448026,0.227422,0.686731
4,0.998026,0.000430,0.416363,0.242135,0.009227
5,0.997063,0.000639,0.389380,0.226796,0.530608
6,0.995909,0.000889,0.365682,0.238408,0.214127
7,0.994564,0.001181,0.344419,0.239277,0.452074
8,0.993029,0.001513,0.325034,0.250121,0.233668
9,0.991303,0.001885,0.307141,0.248214,0.307246
10,0.989388,0.002298,0.290463,0.246882,0.152539
11,0.987284,0.002750,0.274792,0.242749,0.186027
12,0.984992,0.003240,0.259972,0.229856,0.000000
13,0.982514,0.003769,0.245877,0.198661,0.000000
14,0.979849,0.004336,0.232410,0.178588,0.000000
15,0.976999,0.004941,0.219491,0.162166,0.000000
16,0.973966,0.005582,0.207054,0.147664,0.000000
17,0.970749,0.006258,0.195044,0.134378,0.000000
18,0.967352,0.006970,0.183417,0.121948,0.000000
19,0.963774,0.007716,0.172133,0.110164,0.000000
20,0.960017,0.008497,0.161159,0.098891,0.000000
21,0.956083,0.009309,0.150467,0.088039,0.000000
22,0.951973,0.010154,0.140032,0.077540,0.000000
23,0.947689,0.011030,0.129833,0.067345,0.000000
24,0.943232,0.011937,0.119849,0.057415,0.000000
25,0.938604,0.012873,0.110065,0.047719,0.000000
26,0.933808,0.013837,0.100466,0.038233,0.000000
27,0.928844,0.014829,0.091037,0.028935,0.000000
28,0.923714,0.015848,0.081767,0.019807,0.000000
29,0.918422,0.016892,0.072644,0.010835,0.000000
30,0.912968,0.017961,0.063658,0.002005,0.000000
31,0.907355,0.019054,0.054800,-0.006696,0.000000
32,0.901584,0.020170,0.046061,-0.015277,0.000000
33,0.895659,0.021307,0.037433,-0.023748,0.000000
34,0.889582,0.022465,0.028909,-0.032118,0.000000
35,0.883354,0.023643,0.020481,-0.040395,0.000000
36,0.876979,0.024839,0.012142,-0.048587,0.000000
37,0.870458,0.026054,0.003885,-0.056700,0.000000
38,0.863794,0.027284,-0.004294,-0.064742,0.000000
39,0.856990,0.028531,-0.012404,-0.072719,0.000000
40,0.850049,0.029792,-0.020448,-0.080636,0.000000
41,0.842972,0.031066,-0.028434,-0.088501,0.000000
42,0.835763,0.032353,-0.036367,-0.096319,0.000000
43,0.828425,0.033652,-0.044252,-0.104094,0.000000
44,0.820960,0.034960,-0.052095,-0.111834,0.000000
45,0.813372,0.036278,-0.059901,-0.119543,0.000000
46,0.805662,0.037605,-0.067676,-0.127227,0.000000
47,0.797835,0.038938,-0.075424,-0.134891,0.000000
