--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,0.092656,0.092665,0.01%
CD,0.023752,0.023754,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.607448,0.607455,0.000000
1,0.999759,0.000053,0.531813,0.531821,0.000000
2,0.999374,0.000136,0.479973,0.479983,0.000000
3,0.998796,0.000262,0.440740,0.440751,0.000000
4,0.998026,0.000430,0.408839,0.408851,0.000000
5,0.997063,0.000639,0.381716,0.381729,0.000000
6,0.995909,0.000889,0.357956,0.357970,0.000000
7,0.994564,0.001181,0.336694,0.336710,0.000000
8,0.993029,0.001513,0.317365,0.317382,0.000000
9,0.991303,0.001885,0.299576,0.299595,0.000000
10,0.989388,0.002298,0.283045,0.283066,0.000000
11,0.987284,0.002750,0.267562,0.267584,0.000000
12,0.984992,0.003240,0.252964,0.252989,0.000000
13,0.982514,0.003769,0.239126,0.239154,0.000000
14,0.979849,0.004336,0.225948,0.225979,0.000000
15,0.976999,0.004941,0.213347,0.213383,0.000000
16,0.973966,0.005582,0.201257,0.201298,0.000000
17,0.970749,0.006258,0.189623,0.189669,0.000000
18,0.967352,0.006970,0.178396,0.178450,0.000000
19,0.963774,0.007716,0.167538,0.167602,0.000000
20,0.960017,0.008497,0.157015,0.157092,0.000000
21,0.956083,0.009309,0.146797,0.146891,0.000000
22,0.951973,0.010154,0.136859,0.136978,0.000000
23,0.947689,0.011030,0.127178,0.127336,0.000000
24,0.943232,0.011937,0.117735,0.117965,0.000000
25,0.938604,0.012873,0.108512,0.108947,0.000000
26,0.933808,0.013837,0.099493,0.099748,-0.002575
27,0.928844,0.014829,0.090666,0.090521,-0.001503
28,0.923714,0.015848,0.082016,0.081824,-0.000763
29,0.918422,0.016892,0.073533,0.073494,-0.000236
30,0.912968,0.017961,0.065205,0.065142,-0.001601
31,0.907355,0.019054,0.057024,0.056724,-0.001345
32,0.901584,0.020170,0.048980,0.048539,-0.001007
33,0.895659,0.021307,0.041065,0.040528,-0.000562
34,0.889582,0.022465,0.033271,0.032691,-0.000016
35,0.883354,0.023643,0.025591,0.025034,0.000559
36,0.876979,0.024839,0.018017,0.017546,0.001053
37,0.870458,0.026054,0.010543,0.010203,0.001401
38,0.863794,0.027284,0.003163,0.002981,0.001615
39,0.856990,0.028531,-0.004129,-0.004123,0.001736
40,0.850049,0.029792,-0.011340,-0.011035,0.001796
41,0.842972,0.031066,-0.018474,-0.018108,0.000000
42,0.835763,0.032353,-0.025538,-0.025346,0.000000
43,0.828425,0.033652,-0.032537,-0.032408,0.000000
44,0.820960,0.034960,-0.039475,-0.039381,0.000000
45,0.813372,0.036278,-0.046358,-0.046287,0.000000
46,0.805662,0.037605,-0.053191,-0.053135,0.000000
47,0.797835,0.038938,-0.059979,-0.059933,0.000000
48,0.789893,0.040278,-0.066726,-0.066689,0.000000
49,0.781840,0.041623,-0.073437,-0.073406,0.000000
50,0.773677,0.042972,-0.080117,-0.080091,0.000000
51,0.765409,0.044324,-0.086770,-0.086748,0.000000
52,0.757039,0.045678,-0.093400,-0.093382,0.000000
53,0.748570,0.047032,-0.100012,-0.099997,0.000000
54,0.740004,0.048387,-0.106610,-0.106597,0.000000
55,0.731347,0.049740,-0.113199,-0.113187,0.000000
56,0.722600,0.051090,-0.119781,-0.119771,0.000000
57,0.713767,0.052437,-0.126361,-0.126352,0.000000
58,0.704852,0.053779,-0.132942,-0.132935,0.000000
59,0.695858,0.055116,-0.139529,-0.139523,0.000000
60,0.686788,0.056445,-0.146124,-0.146119,0.000000
61,0.677647,0.057767,-0.152731,-0.152727,0.000000
62,0.668437,0.059079,-0.159353,-0.159349,0.000000
63,0.659162,0.060381,-0.165993,-0.165990,0.000000
64,0.649825,0.061671,-0.172654,-0.172651,0.000000
65,0.640431,0.062949,-0.179338,-0.179336,0.000000
66,0.630983,0.064213,-0.186048,-0.186047,0.000000
67,0.621484,0.065461,-0.192786,-0.192785,0.000000
68,0.611939,0.066694,-0.199554,-0.199554,0.000000
69,0.602350,0.067908,-0.206354,-0.206354,0.000000
70,0.592722,0.069104,-0.213187,-0.213188,0.000000
71,0.583058,0.070280,-0.220055,-0.220056,0.000000
72,0.573362,0.071435,-0.226959,-0.226960,0.000000
73,0.563637,0.072567,-0.233898,-0.233900,0.000000
74,0.553889,0.073676,-0.240875,-0.240876,0.000000
75,0.544119,0.074759,-0.247888,-0.247890,0.000000
76,0.534332,0.075816,-0.254938,-0.254940,0.000000
77,0.524533,0.076845,-0.262024,-0.262026,0.000000
78,0.514723,0.077845,-0.269145,-0.269147,0.000000
79,0.504908,0.078815,-0.276300,-0.276303,0.000000
80,0.495092,0.079753,-0.283488,-0.283491,0.000000
81,0.485277,0.080659,-0.290707,-0.290710,0.000000
82,0.475467,0.081531,-0.297954,-0.297957,0.000000
83,0.465668,0.082367,-0.305227,-0.305230,0.000000
84,0.455881,0.083166,-0.312522,-0.312526,0.000000
85,0.446111,0.083928,-0.319837,-0.319840,0.000000
86,0.436363,0.084650,-0.327166,-0.327170,0.000000
87,0.426638,0.085332,-0.334507,-0.334511,0.000000
88,0.416942,0.085972,-0.341854,-0.341858,0.000000
89,0.407278,0.086569,-0.349201,-0.349205,0.000000
90,0.397650,0.087123,-0.356544,-0.356548,0.000000
91,0.388061,0.087631,-0.363876,-0.363880,0.000000
92,0.378516,0.088093,-0.371190,-0.371194,0.000000
93,0.369017,0.088507,-0.378479,-0.378484,0.000000
94,0.359569,0.088873,-0.385736,-0.385741,0.000000
95,0.350175,0.089189,-0.392953,-0.392957,0.000000
96,0.340838,0.089455,-0.400120,-0.400125,0.000000
97,0.331563,0.089670,-0.407229,-0.407234,0.000000
