--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,-0.230540,-0.230526,0.01%
CD,0.033361,0.033363,0.01%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.609977,0.609987,0.000000
1,0.999759,0.000053,0.534904,0.534916,0.000000
2,0.999374,0.000136,0.483559,0.483572,0.000000
3,0.998796,0.000262,0.444799,0.444814,0.000000
4,0.998026,0.000430,0.413378,0.413395,0.000000
5,0.997063,0.000639,0.386752,0.386770,0.000000
6,0.995909,0.000889,0.363511,0.363530,0.000000
7,0.994564,0.001181,0.342794,0.342815,0.000000
8,0.993029,0.001513,0.324036,0.324059,0.000000
9,0.991303,0.001885,0.306846,0.306871,0.000000
10,0.989388,0.002298,0.290942,0.290969,0.000000
11,0.987284,0.002750,0.276114,0.276143,0.000000
12,0.984992,0.003240,0.262199,0.262231,0.000000
13,0.982514,0.003769,0.249072,0.249107,0.000000
14,0.979849,0.004336,0.236632,0.236670,0.000000
15,0.976999,0.004941,0.224796,0.224839,0.000000
16,0.973966,0.005582,0.213498,0.213546,0.000000
17,0.970749,0.006258,0.202680,0.202735,0.000000
18,0.967352,0.006970,0.192297,0.192360,0.000000
19,0.963774,0.007716,0.182308,0.182380,0.000000
20,0.960017,0.008497,0.172678,0.172763,0.000000
21,0.956083,0.009309,0.163377,0.163480,0.000000
22,0.951973,0.010154,0.154380,0.154507,0.000000
23,0.947689,0.011030,0.145664,0.145828,0.000000
24,0.943232,0.011937,0.137209,0.137440,0.000000
25,0.938604,0.012873,0.128996,0.129415,0.000000
26,0.933808,0.013837,0.121011,0.121273,-0.002332
27,0.928844,0.014829,0.113238,0.113148,-0.001377
28,0.923714,0.015848,0.105665,0.105537,-0.000719
29,0.918422,0.016892,0.098279,0.098295,-0.000253
30,0.912968,0.017961,0.091071,0.091070,-0.001533
31,0.907355,0.019054,0.084029,0.083818,-0.001333
32,0.901584,0.020170,0.077145,0.076808,-0.001067
33,0.895659,0.021307,0.070411,0.069984,-0.000711
34,0.889582,0.022465,0.063818,0.063343,-0.000266
35,0.883354,0.023643,0.057359,0.056889,0.000218
36,0.876979,0.024839,0.051027,0.050615,0.000647
37,0.870458,0.026054,0.044815,0.044500,0.000962
38,0.863794,0.027284,0.038717,0.038524,0.001165
39,0.856990,0.028531,0.032727,0.032680,0.001286
40,0.850049,0.029792,0.026840,0.027022,0.001353
41,0.842972,0.031066,0.021049,0.021284,0.000000
42,0.835763,0.032353,0.015351,0.015462,0.000000
43,0.828425,0.033652,0.009739,0.009806,0.000000
44,0.820960,0.034960,0.004209,0.004252,0.000000
45,0.813372,0.036278,-0.001244,-0.001214,0.000000
46,0.805662,0.037605,-0.006624,-0.006604,0.000000
47,0.797835,0.038938,-0.011935,-0.011921,0.000000
48,0.789893,0.040278,-0.017182,-0.017173,0.000000
49,0.781840,0.041623,-0.022368,-0.022363,0.000000
50,0.773677,0.042972,-0.027497,-0.027495,0.000000
51,0.765409,0.044324,-0.032573,-0.032573,0.000000
52,0.757039,0.045678,-0.037599,-0.037601,0.000000
53,0.748570,0.047032,-0.042579,-0.042582,0.000000
54,0.740004,0.048387,-0.047516,-0.047520,0.000000
55,0.731347,0.049740,-0.052412,-0.052418,0.000000
56,0.722600,0.051090,-0.057271,-0.057277,0.000000
57,0.713767,0.052437,-0.062095,-0.062102,0.000000
58,0.704852,0.053779,-0.066886,-0.066894,0.000000
59,0.695858,0.055116,-0.071647,-0.071655,0.000000
60,0.686788,0.056445,-0.076380,-0.076388,0.000000
61,0.677647,0.057767,-0.081086,-0.081095,0.000000
62,0.668437,0.059079,-0.085767,-0.085776,0.000000
63,0.659162,0.060381,-0.090425,-0.090434,0.000000
64,0.649825,0.061671,-0.095060,-0.095069,0.000000
65,0.640431,0.062949,-0.099673,-0.099682,0.000000
66,0.630983,0.064213,-0.104265,-0.104274,0.000000
67,0.621484,0.065461,-0.108835,-0.108845,0.000000
68,0.611939,0.066694,-0.113386,-0.113396,0.000000
69,0.602350,0.067908,-0.117915,-0.117925,0.000000
70,0.592722,0.069104,-0.122422,-0.122432,0.000000
71,0.583058,0.070280,-0.126906,-0.126917,0.000000
72,0.573362,0.071435,-0.131367,-0.131378,0.000000
73,0.563637,0.072567,-0.135803,-0.135813,0.000000
74,0.553889,0.073676,-0.140211,-0.140222,0.000000
75,0.544119,0.074759,-0.144590,-0.144601,0.000000
76,0.534332,0.075816,-0.148937,-0.148948,0.000000
77,0.524533,0.076845,-0.153249,-0.153260,0.000000
78,0.514723,0.077845,-0.157523,-0.157534,0.000000
79,0.504908,0.078815,-0.161754,-0.161766,0.000000
80,0.495092,0.079753,-0.165940,-0.165951,0.000000
81,0.485277,0.080659,-0.170075,-0.170086,0.000000
82,0.475467,0.081531,-0.174154,-0.174166,0.000000
83,0.465668,0.082367,-0.178173,-0.178184,0.000000
84,0.455881,0.083166,-0.182124,-0.182136,0.000000
85,0.446111,0.083928,-0.186003,-0.186014,0.000000
86,0.436363,0.084650,-0.189801,-0.189813,0.000000
87,0.426638,0.085332,-0.193513,-0.193525,0.000000
88,0.416942,0.085972,-0.197130,-0.197142,0.000000
89,0.407278,0.086569,-0.200644,-0.200656,0.000000
90,0.397650,0.087123,-0.204047,-0.204059,0.000000
91,0.388061,0.087631,-0.207329,-0.207341,0.000000
92,0.378516,0.088093,-0.210481,-0.210494,0.000000
93,0.369017,0.088507,-0.213493,-0.213505,0.000000
94,0.359569,0.088873,-0.216353,-0.216365,0.000000
95,0.350175,0.089189,-0.219051,-0.219063,0.000000
96,0.340838,0.089455,-0.221575,-0.221587,0.000000
97,0.331563,0.089670,-0.223911,-0.223924,0.000000
98,0.322353,0.089832,-0.226048,-0.226061,0.000000
99,0.313212,0.089941,-0.227972,-0.227985,0.000000
100,0.304142,0.089997,-0.229668,-0.229681,0.000000
101,0.295148,0.089997,-0.231121,-0.231134,0.000000
102,0.286233,0.089942,-0.232317,-0.232329,0.000000
103,0.277400,0.089831,-0.233237,-0.233250,0.000000
104,0.268653,0.089664,-0.233866,-0.233880,0.000000
105,0.259996,0.089439,-0.234186,-0.234199,0.000000
106,0.251430,0.089157,-0.234178,-0.234191,0.000000
107,0.242961,0.088816,-0.233822,-0.233835,0.000000
108,0.234591,0.088418,-0.233098,-0.233111,0.000000
109,0.226323,0.087961,-0.231984,-0.231997,0.000000
110,0.218160,0.087445,-0.230457,-0.230471,0.000000
111,0.210107,0.086870,-0.228494,-0.228508,0.000000
112,0.202165,0.086236,-0.226070,-0.226084,0.000000
113,0.194338,0.085544,-0.223158,-0.223171,0.000000
114,0.186628,0.084792,-0.219729,-0.219743,0.000000
115,0.179040,0.083982,-0.215754,-0.215768,0.000000
116,0.171575,0.083113,-0.211201,-0.211215,0.000000
117,0.164237,0.082186,-0.206036,-0.206050,0.000000
118,0.157028,0.081201,-0.200223,-0.200236,0.000000
119,0.149951,0.080159,-0.193722,-0.193735,0.000000
120,0.143010,0.079060,-0.186491,-0.186504,0.000000
121,0.136206,0.077905,-0.178485,-0.178498,0.000000
122,0.129542,0.076694,-0.169656,-0.169669,0.000000
123,0.123021,0.075427,-0.159949,-0.159962,0.000000
124,0.116646,0.074106,-0.149308,-0.149321,0.000000
125,0.110418,0.072732,-0.137669,-0.137682,0.000000
126,0.104341,0.071305,-0.124964,-0.124977,0.000000
127,0.098416,0.069826,-0.111118,-0.111131,0.000000
128,0.092645,0.068296,-0.096049,-0.096062,0.000000
129,0.087032,0.066715,-0.079669,-0.079682,0.000000
130,0.081578,0.065086,-0.061879,-0.061892,0.000000
131,0.076286,0.063409,-0.042573,-0.042586,0.000000
132,0.071156,0.061684,-0.021635,-0.021648,0.000000
133,0.066192,0.059914,0.001061,0.001048,0.000000
134,0.061396,0.058099,0.025652,0.025638,0.000000
135,0.056768,0.056240,0.052283,0.052269,0.000000
136,0.052311,0.054339,0.081110,0.081096,0.000000
137,0.048027,0.052396,0.112297,0.112283,0.000000
138,0.043917,0.050413,0.146012,0.145998,0.000000
139,0.039983,0.048390,0.182426,0.182412,0.000000
140,0.036226,0.046330,0.221701,0.221687,0.000000
141,0.032648,0.044233,0.263987,0.263973,0.000000
142,0.029251,0.042100,0.309404,0.309390,0.000000
143,0.026034,0.039932,0.358025,0.358011,0.000000
144,0.023001,0.037731,0.409850,0.409835,0.000000
145,0.020151,0.035497,0.464772,0.464758,0.000000
146,0.017486,0.033232,0.522540,0.522526,0.000000
147,0.015008,0.030936,0.582703,0.582689,0.000000
148,0.012716,0.028611,0.644555,0.644542,0.000000
149,0.010612,0.026257,0.707074,0.707062,0.000000
150,0.008697,0.023875,0.768866,0.768854,0.000000
151,0.006971,0.021466,0.828127,0.828116,0.000000
152,0.005436,0.019031,0.882644,0.882634,0.000000
153,0.004091,0.016571,0.929848,0.929841,0.000000
