--- GLOBAL RESULTS ---
Metric,Solid_Baseline,Porous_Result,Change_Percent
CL,-0.184806,0.005651,103.06%
CD,0.029255,0.020840,-28.76%

--- PANEL DISTRIBUTION DATA ---
Panel_ID,XC,YC,Cp_Solid,Cp_Porous,V_leakage
0,0.999952,0.000011,0.608900,0.343235,-5.257946
1,0.999759,0.000053,0.533610,0.169179,1.451504
2,0.999374,0.000136,0.482100,0.290541,-0.735211
3,0.998796,0.000262,0.443202,0.259923,0.329349
4,0.998026,0.000430,0.411654,0.206425,-0.686764
5,0.997063,0.000639,0.384908,0.053607,0.004728
6,0.995909,0.000889,0.361551,0.075961,0.498304
7,0.994564,0.001181,0.340718,0.153116,0.569899
8,0.993029,0.001513,0.321844,0.209132,0.441676
9,0.991303,0.001885,0.304537,0.228727,0.247121
10,0.989388,0.002298,0.288515,0.216870,0.095689
11,0.987284,0.002750,0.273566,0.193862,0.042522
12,0.984992,0.003240,0.259528,0.170288,0.000000
13,0.982514,0.003769,0.246276,0.149185,0.000000
14,0.979849,0.004336,0.233707,0.133471,0.000000
15,0.976999,0.004941,0.221741,0.120092,0.000000
16,0.973966,0.005582,0.210309,0.108102,0.000000
17,0.970749,0.006258,0.199355,0.097062,0.000000
18,0.967352,0.006970,0.188833,0.086725,0.000000
19,0.963774,0.007716,0.178702,0.076944,0.000000
20,0.960017,0.008497,0.168927,0.067617,0.000000
21,0.956083,0.009309,0.159479,0.058675,0.000000
22,0.951973,0.010154,0.150331,0.050066,0.000000
23,0.947689,0.011030,0.141462,0.041751,0.000000
24,0.943232,0.011937,0.132851,0.033699,0.000000
25,0.938604,0.012873,0.124480,0.025884,0.000000
26,0.933808,0.013837,0.116333,0.018286,0.000000
27,0.928844,0.014829,0.108396,0.010886,0.000000
28,0.923714,0.015848,0.100656,0.003670,0.000000
29,0.918422,0.016892,0.093102,-0.003376,0.000000
30,0.912968,0.017961,0.085721,-0.010263,0.000000
31,0.907355,0.019054,0.078505,-0.017001,0.000000
32,0.901584,0.020170,0.071444,-0.023601,0.000000
33,0.895659,0.021307,0.064530,-0.030070,0.000000
34,0.889582,0.022465,0.057755,-0.036416,0.000000
35,0.883354,0.023643,0.051112,-0.042648,0.000000
36,0.876979,0.024839,0.044592,-0.048770,0.000000
37,0.870458,0.026054,0.038190,-0.054790,0.000000
38,0.863794,0.027284,0.031900,-0.060714,0.000000
39,0.856990,0.028531,0.025715,-0.066547,0.000000
40,0.850049,0.029792,0.019630,-0.072295,0.000000
41,0.842972,0.031066,0.013640,-0.077963,0.000000
42,0.835763,0.032353,0.007738,-0.083556,0.000000
43,0.828425,0.033652,0.001920,-0.089078,0.000000
44,0.820960,0.034960,-0.003819,-0.094535,0.000000
45,0.813372,0.036278,-0.009483,-0.099930,0.000000
46,0.805662,0.037605,-0.015077,-0.105268,0.000000
47,0.797835,0.038938,-0.020606,-0.110553,0.000000
48,0.789893,0.040278,-0.026073,-0.115790,0.000000
49,0.781840,0.041623,-0.031483,-0.120981,0.000000
50,0.773677,0.042972,-0.036840,-0.126131,0.000000
51,0.765409,0.044324,-0.042147,-0.131243,0.000000
52,0.757039,0.045678,-0.047408,-0.136320,0.000000
53,0.748570,0.047032,-0.052626,-0.141367,0.000000
54,0.740004,0.048387,-0.057805,-0.146387,0.000000
55,0.731347,0.049740,-0.062948,-0.151381,0.000000
56,0.722600,0.051090,-0.068057,-0.156354,0.000000
57,0.713767,0.052437,-0.073136,-0.161307,0.000000
58,0.704852,0.053779,-0.078186,-0.166244,0.000000
59,0.695858,0.055116,-0.083212,-0.171167,0.000000
60,0.686788,0.056445,-0.088213,-0.176078,0.000000
61,0.677647,0.057767,-0.093194,-0.180979,0.000000
62,0.668437,0.059079,-0.098155,-0.185871,0.000000
63,0.659162,0.060381,-0.103098,-0.190757,0.000000
64,0.649825,0.061671,-0.108024,-0.195638,0.000000
65,0.640431,0.062949,-0.112934,-0.200515,0.000000
66,0.630983,0.064213,-0.117830,-0.205388,0.000000
67,0.621484,0.065461,-0.122711,-0.210259,0.000000
68,0.611939,0.066694,-0.127578,-0.215127,0.000000
69,0.602350,0.067908,-0.132431,-0.219993,0.000000
70,0.592722,0.069104,-0.137270,-0.224857,0.000000
71,0.583058,0.070280,-0.142094,-0.229718,0.000000
72,0.573362,0.071435,-0.146903,-0.234575,0.000000
73,0.563637,0.072567,-0.151694,-0.239427,0.000000
74,0.553889,0.073676,-0.156466,-0.244272,0.000000
75,0.544119,0.074759,-0.161218,-0.249110,0.000000
76,0.534332,0.075816,-0.165947,-0.253937,0.000000
77,0.524533,0.076845,-0.170651,-0.258751,0.000000
78,0.514723,0.077845,-0.175326,-0.263549,0.000000
79,0.504908,0.078815,-0.179970,-0.268328,0.000000
80,0.495092,0.079753,-0.184577,-0.273084,0.000000
81,0.485277,0.080659,-0.189145,-0.277813,0.000000
82,0.475467,0.081531,-0.193668,-0.282511,0.000000
83,0.465668,0.082367,-0.198142,-0.287173,0.000000
84,0.455881,0.083166,-0.202561,-0.291793,0.000000
85,0.446111,0.083928,-0.206918,-0.296365,0.000000
86,0.436363,0.084650,-0.211209,-0.300883,0.000000
87,0.426638,0.085332,-0.215425,-0.305340,0.000000
88,0.416942,0.085972,-0.219559,-0.309730,0.000000
89,0.407278,0.086569,-0.223605,-0.314044,0.000000
90,0.397650,0.087123,-0.227552,-0.318273,0.000000
91,0.388061,0.087631,-0.231393,-0.322410,0.000000
92,0.378516,0.088093,-0.235118,-0.326445,0.000000
93,0.369017,0.088507,-0.238718,-0.330368,0.000000
94,0.359569,0.088873,-0.242181,-0.334169,0.000000
95,0.350175,0.089189,-0.245498,-0.337836,0.000000
96,0.340838,0.089455,-0.248656,-0.341358,0.000000
97,0.331563,0.089670,-0.251643,-0.344723,0.000000
98,0.322353,0.089832,-0.254447,-0.347918,0.000000
99,0.313212,0.089941,-0.257055,-0.350930,0.000000
100,0.304142,0.089997,-0.259452,-0.353744,0.000000
101,0.295148,0.089997,-0.261624,-0.356346,0.000000
102,0.286233,0.089942,-0.263555,-0.358719,0.000000
103,0.277400,0.089831,-0.265231,-0.360849,0.000000
