--- DETAILED CP DISTRIBUTIONS (CAPTURED ANGLES) ---
Case_Name,Alpha_deg,Panel_XC,Cp_Solid,Cp_Porous,Leakage_Velocity
Radius 2.0mm,5.0,0.773677,-0.093160,-0.093218,0.000000
Radius 2.0mm,5.0,0.765409,-0.100448,-0.100541,0.000000
Radius 2.0mm,5.0,0.757039,-0.107727,-0.107849,0.000000
Radius 2.0mm,5.0,0.748570,-0.115000,-0.115147,0.000000
Radius 2.0mm,5.0,0.740004,-0.122274,-0.122441,0.000000
Radius 2.0mm,5.0,0.731347,-0.129551,-0.129736,0.000000
Radius 2.0mm,5.0,0.722600,-0.136837,-0.137038,0.000000
Radius 2.0mm,5.0,0.713767,-0.144136,-0.144350,0.000000
Radius 2.0mm,5.0,0.704852,-0.151452,-0.151678,0.000000
Radius 2.0mm,5.0,0.695858,-0.158789,-0.159026,0.000000
Radius 2.0mm,5.0,0.686788,-0.166152,-0.166399,0.000000
Radius 2.0mm,5.0,0.677647,-0.173545,-0.173800,0.000000
Radius 2.0mm,5.0,0.668437,-0.180971,-0.181234,0.000000
Radius 2.0mm,5.0,0.659162,-0.188435,-0.188704,0.000000
Radius 2.0mm,5.0,0.649825,-0.195939,-0.196215,0.000000
Radius 2.0mm,5.0,0.640431,-0.203487,-0.203769,0.000000
Radius 2.0mm,5.0,0.630983,-0.211083,-0.211370,0.000000
Radius 2.0mm,5.0,0.621484,-0.218730,-0.219022,0.000000
Radius 2.0mm,5.0,0.611939,-0.226430,-0.226727,0.000000
Radius 2.0mm,5.0,0.602350,-0.234186,-0.234487,0.000000
Radius 2.0mm,5.0,0.592722,-0.242001,-0.242306,0.000000
Radius 2.0mm,5.0,0.583058,-0.249877,-0.250186,0.000000
Radius 2.0mm,5.0,0.573362,-0.257816,-0.258129,0.000000
Radius 2.0mm,5.0,0.563637,-0.265819,-0.266137,0.000000
Radius 2.0mm,5.0,0.553889,-0.273889,-0.274211,0.000000
Radius 2.0mm,5.0,0.544119,-0.282027,-0.282352,0.000000
Radius 2.0mm,5.0,0.534332,-0.290234,-0.290562,0.000000
Radius 2.0mm,5.0,0.524533,-0.298510,-0.298841,0.000000
Radius 2.0mm,5.0,0.514723,-0.306856,-0.307191,0.000000
Radius 2.0mm,5.0,0.504908,-0.315271,-0.315610,0.000000
Radius 2.0mm,5.0,0.495092,-0.323757,-0.324098,0.000000
Radius 2.0mm,5.0,0.485277,-0.332311,-0.332656,0.000000
Radius 2.0mm,5.0,0.475467,-0.340934,-0.341282,0.000000
Radius 2.0mm,5.0,0.465668,-0.349624,-0.349975,0.000000
Radius 2.0mm,5.0,0.455881,-0.358379,-0.358734,0.000000
Radius 2.0mm,5.0,0.446111,-0.367197,-0.367556,0.000000
Radius 2.0mm,5.0,0.436363,-0.376076,-0.376438,0.000000
Radius 2.0mm,5.0,0.426638,-0.385013,-0.385379,0.000000
Radius 2.0mm,5.0,0.416942,-0.394006,-0.394375,0.000000
Radius 2.0mm,5.0,0.407278,-0.403049,-0.403422,0.000000
Radius 2.0mm,5.0,0.397650,-0.412140,-0.412517,0.000000
Radius 2.0mm,5.0,0.388061,-0.421274,-0.421654,0.000000
Radius 2.0mm,5.0,0.378516,-0.430445,-0.430830,0.000000
Radius 2.0mm,5.0,0.369017,-0.439649,-0.440038,0.000000
Radius 2.0mm,5.0,0.359569,-0.448880,-0.449273,0.000000
Radius 2.0mm,5.0,0.350175,-0.458132,-0.458529,0.000000
Radius 2.0mm,5.0,0.340838,-0.467397,-0.467799,0.000000
Radius 2.0mm,5.0,0.331563,-0.476669,-0.477075,0.000000
Radius 2.0mm,5.0,0.322353,-0.485940,-0.486351,0.000000
Radius 2.0mm,5.0,0.313212,-0.495202,-0.495617,0.000000
Radius 2.0mm,5.0,0.304142,-0.504446,-0.504866,0.000000
Radius 2.0mm,5.0,0.295148,-0.513663,-0.514088,0.000000
Radius 2.0mm,5.0,0.286233,-0.522843,-0.523274,0.000000
Radius 2.0mm,5.0,0.277400,-0.531976,-0.532413,0.000000
Radius 2.0mm,5.0,0.268653,-0.541052,-0.541493,0.000000
Radius 2.0mm,5.0,0.259996,-0.550058,-0.550505,0.000000
Radius 2.0mm,5.0,0.251430,-0.558983,-0.559436,0.000000
Radius 2.0mm,5.0,0.242961,-0.567814,-0.568273,0.000000
Radius 2.0mm,5.0,0.234591,-0.576537,-0.577003,0.000000
Radius 2.0mm,5.0,0.226323,-0.585139,-0.585611,0.000000
Radius 2.0mm,5.0,0.218160,-0.593604,-0.594083,0.000000
Radius 2.0mm,5.0,0.210107,-0.601917,-0.602402,0.000000
Radius 2.0mm,5.0,0.202165,-0.610060,-0.610552,0.000000
Radius 2.0mm,5.0,0.194338,-0.618016,-0.618515,0.000000
Radius 2.0mm,5.0,0.186628,-0.625765,-0.626271,0.000000
Radius 2.0mm,5.0,0.179040,-0.633286,-0.633800,0.000000
Radius 2.0mm,5.0,0.171575,-0.640557,-0.641079,0.000000
Radius 2.0mm,5.0,0.164237,-0.647555,-0.648083,0.000000
Radius 2.0mm,5.0,0.157028,-0.654251,-0.654788,0.000000
Radius 2.0mm,5.0,0.149951,-0.660618,-0.661163,0.000000
Radius 2.0mm,5.0,0.143010,-0.666625,-0.667177,0.000000
Radius 2.0mm,5.0,0.136206,-0.672235,-0.672796,0.000000
Radius 2.0mm,5.0,0.129542,-0.677410,-0.677980,0.000000
Radius 2.0mm,5.0,0.123021,-0.682107,-0.682685,0.000000
Radius 2.0mm,5.0,0.116646,-0.686277,-0.686864,0.000000
Radius 2.0mm,5.0,0.110418,-0.689866,-0.690461,0.000000
Radius 2.0mm,5.0,0.104341,-0.692811,-0.693415,0.000000
Radius 2.0mm,5.0,0.098416,-0.695042,-0.695656,0.000000
Radius 2.0mm,5.0,0.092645,-0.696479,-0.697102,0.000000
Radius 2.0mm,5.0,0.087032,-0.697030,-0.697663,0.000000
Radius 2.0mm,5.0,0.081578,-0.696591,-0.697234,0.000000
Radius 2.0mm,5.0,0.076286,-0.695039,-0.695693,0.000000
Radius 2.0mm,5.0,0.071156,-0.692237,-0.692901,0.000000
Radius 2.0mm,5.0,0.066192,-0.688023,-0.688698,0.000000
Radius 2.0mm,5.0,0.061396,-0.682212,-0.682898,0.000000
Radius 2.0mm,5.0,0.056768,-0.674589,-0.675287,0.000000
Radius 2.0mm,5.0,0.052311,-0.664907,-0.665618,0.000000
Radius 2.0mm,5.0,0.048027,-0.652882,-0.653607,0.000000
Radius 2.0mm,5.0,0.043917,-0.638185,-0.638924,0.000000
Radius 2.0mm,5.0,0.039983,-0.620442,-0.621195,0.000000
Radius 2.0mm,5.0,0.036226,-0.599222,-0.599991,0.000000
Radius 2.0mm,5.0,0.032648,-0.574044,-0.574829,0.000000
Radius 2.0mm,5.0,0.029251,-0.544365,-0.545166,0.000000
Radius 2.0mm,5.0,0.026034,-0.509587,-0.510405,0.000000
Radius 2.0mm,5.0,0.023001,-0.469062,-0.469898,0.000000
Radius 2.0mm,5.0,0.020151,-0.422112,-0.422964,0.000000
Radius 2.0mm,5.0,0.017486,-0.368045,-0.368914,0.000000
Radius 2.0mm,5.0,0.015008,-0.306211,-0.307094,0.000000
Radius 2.0mm,5.0,0.012716,-0.236049,-0.236944,0.000000
Radius 2.0mm,5.0,0.010612,-0.157186,-0.158089,0.000000
Radius 2.0mm,5.0,0.008697,-0.069534,-0.070440,0.000000
Radius 2.0mm,5.0,0.006971,0.026576,0.025673,0.000000
Radius 2.0mm,5.0,0.005436,0.130258,0.129367,0.000000
Radius 2.0mm,5.0,0.004091,0.239955,0.239086,0.000000
Radius 2.0mm,5.0,0.002937,0.353369,0.352534,0.000000
Radius 2.0mm,5.0,0.001974,0.467479,0.466690,0.000000
Radius 2.0mm,5.0,0.001204,0.578679,0.577950,0.000000
Radius 2.0mm,5.0,0.000626,0.683053,0.682398,0.000000
Radius 2.0mm,5.0,0.000241,0.776745,0.776176,0.000000
Radius 2.0mm,5.0,0.000048,0.856355,0.855885,0.000000
Radius 2.0mm,5.0,0.000048,0.919308,0.918944,0.000000
Radius 2.0mm,5.0,0.000241,0.964635,0.964388,0.000000
Radius 2.0mm,5.0,0.000626,0.991504,0.991379,0.000000
Radius 2.0mm,5.0,0.001204,0.999995,0.999998,0.000000
Radius 2.0mm,5.0,0.001974,0.991173,0.991306,0.000000
Radius 2.0mm,5.0,0.002937,0.966955,0.967217,0.000000
Radius 2.0mm,5.0,0.004091,0.929849,0.930240,0.000000
Radius 2.0mm,5.0,0.005436,0.882644,0.883161,0.000000
Radius 2.0mm,5.0,0.006971,0.828128,0.828767,0.000000
Radius 2.0mm,5.0,0.008697,0.768867,0.769627,0.000000
Radius 2.0mm,5.0,0.010612,0.707076,0.707955,0.000000
Radius 2.0mm,5.0,0.012716,0.644557,0.645557,0.000000
Radius 2.0mm,5.0,0.015008,0.582705,0.583830,0.000000
Radius 2.0mm,5.0,0.017486,0.522542,0.523801,0.000000
Radius 2.0mm,5.0,0.020151,0.464774,0.466181,0.000000
Radius 2.0mm,5.0,0.023001,0.409851,0.411429,0.000000
Radius 2.0mm,5.0,0.026034,0.358027,0.359810,0.000000
Radius 2.0mm,5.0,0.029251,0.309406,0.311452,0.000000
Radius 2.0mm,5.0,0.032648,0.263989,0.266391,0.000000
Radius 2.0mm,5.0,0.036226,0.221703,0.224629,0.000000
Radius 2.0mm,5.0,0.039983,0.182427,0.186222,0.000000
Radius 2.0mm,5.0,0.043917,0.146014,0.151572,0.000000
Radius 2.0mm,5.0,0.048027,0.112299,0.123768,0.000000
Radius 2.0mm,5.0,0.052311,0.081112,0.081564,0.095173
Radius 2.0mm,5.0,0.056768,0.052284,0.041687,0.000000
Radius 2.0mm,5.0,0.061396,0.025653,0.020962,0.000000
Radius 2.0mm,5.0,0.066192,0.001063,-0.001871,0.000000
Radius 2.0mm,5.0,0.071156,-0.021633,-0.023709,0.000000
Radius 2.0mm,5.0,0.076286,-0.042571,-0.044135,0.000000
Radius 2.0mm,5.0,0.081578,-0.061877,-0.063102,0.000000
Radius 2.0mm,5.0,0.087032,-0.079667,-0.080650,0.000000
Radius 2.0mm,5.0,0.092645,-0.096048,-0.096850,0.000000
Radius 2.0mm,5.0,0.098416,-0.111116,-0.111779,0.000000
Radius 2.0mm,5.0,0.104341,-0.124962,-0.125513,0.000000
Radius 2.0mm,5.0,0.110418,-0.137667,-0.138127,0.000000
Radius 2.0mm,5.0,0.116646,-0.149306,-0.149691,0.000000
Radius 2.0mm,5.0,0.123021,-0.159947,-0.160268,0.000000
Radius 2.0mm,5.0,0.129542,-0.169654,-0.169921,0.000000
Radius 2.0mm,5.0,0.136206,-0.178484,-0.178704,0.000000
Radius 2.0mm,5.0,0.143010,-0.186489,-0.186669,0.000000
Radius 2.0mm,5.0,0.149951,-0.193720,-0.193865,0.000000
Radius 2.0mm,5.0,0.157028,-0.200221,-0.200335,0.000000
Radius 2.0mm,5.0,0.164237,-0.206035,-0.206120,0.000000
Radius 2.0mm,5.0,0.171575,-0.211200,-0.211261,0.000000
Radius 2.0mm,5.0,0.179040,-0.215753,-0.215792,0.000000
Radius 2.0mm,5.0,0.186628,-0.219728,-0.219747,0.000000
Radius 2.0mm,5.0,0.194338,-0.223156,-0.223157,0.000000
Radius 2.0mm,5.0,0.202165,-0.226069,-0.226053,0.000000
Radius 2.0mm,5.0,0.210107,-0.228493,-0.228462,0.000000
Radius 2.0mm,5.0,0.218160,-0.230456,-0.230412,0.000000
Radius 2.0mm,5.0,0.226323,-0.231982,-0.231926,0.000000
Radius 2.0mm,5.0,0.234591,-0.233096,-0.233028,0.000000
Radius 2.0mm,5.0,0.242961,-0.233820,-0.233742,0.000000
Radius 2.0mm,5.0,0.251430,-0.234176,-0.234088,0.000000
Radius 2.0mm,5.0,0.259996,-0.234185,-0.234088,0.000000
Radius 2.0mm,5.0,0.268653,-0.233865,-0.233759,0.000000
Radius 2.0mm,5.0,0.277400,-0.233236,-0.233123,0.000000
Radius 2.0mm,5.0,0.286233,-0.232315,-0.232195,0.000000
Radius 2.0mm,5.0,0.295148,-0.231120,-0.230993,0.000000
Radius 2.0mm,5.0,0.304142,-0.229666,-0.229533,0.000000
Radius 2.0mm,5.0,0.313212,-0.227970,-0.227831,0.000000
Radius 2.0mm,5.0,0.322353,-0.226047,-0.225902,0.000000
Radius 2.0mm,5.0,0.331563,-0.223910,-0.223760,0.000000
Radius 2.0mm,5.0,0.340838,-0.221573,-0.221418,0.000000
Radius 2.0mm,5.0,0.350175,-0.219050,-0.218890,0.000000
Radius 2.0mm,5.0,0.359569,-0.216352,-0.216188,0.000000
Radius 2.0mm,5.0,0.369017,-0.213491,-0.213324,0.000000
Radius 2.0mm,5.0,0.378516,-0.210480,-0.210308,0.000000
Radius 2.0mm,5.0,0.388061,-0.207328,-0.207153,0.000000
Radius 2.0mm,5.0,0.397650,-0.204046,-0.203867,0.000000
Radius 2.0mm,5.0,0.407278,-0.200643,-0.200461,0.000000
Radius 2.0mm,5.0,0.416942,-0.197129,-0.196943,0.000000
Radius 2.0mm,5.0,0.426638,-0.193512,-0.193323,0.000000
Radius 2.0mm,5.0,0.436363,-0.189800,-0.189609,0.000000
Radius 2.0mm,5.0,0.446111,-0.186001,-0.185807,0.000000
Radius 2.0mm,5.0,0.455881,-0.182123,-0.181926,0.000000
Radius 2.0mm,5.0,0.465668,-0.178171,-0.177972,0.000000
Radius 2.0mm,5.0,0.475467,-0.174153,-0.173951,0.000000
Radius 2.0mm,5.0,0.485277,-0.170074,-0.169869,0.000000
Radius 2.0mm,5.0,0.495092,-0.165939,-0.165732,0.000000
Radius 2.0mm,5.0,0.504908,-0.161753,-0.161544,0.000000
Radius 2.0mm,5.0,0.514723,-0.157521,-0.157310,0.000000
Radius 2.0mm,5.0,0.524533,-0.153248,-0.153034,0.000000
Radius 2.0mm,5.0,0.534332,-0.148936,-0.148720,0.000000
Radius 2.0mm,5.0,0.544119,-0.144589,-0.144371,0.000000
Radius 2.0mm,5.0,0.553889,-0.140210,-0.139990,0.000000
Radius 2.0mm,5.0,0.563637,-0.135801,-0.135579,0.000000
Radius 2.0mm,5.0,0.573362,-0.131366,-0.131141,0.000000
Radius 2.0mm,5.0,0.583058,-0.126905,-0.126678,0.000000
Radius 2.0mm,5.0,0.592722,-0.122420,-0.122192,0.000000
Radius 2.0mm,5.0,0.602350,-0.117913,-0.117682,0.000000
Radius 2.0mm,5.0,0.611939,-0.113384,-0.113151,0.000000
Radius 2.0mm,5.0,0.621484,-0.108834,-0.108599,0.000000
Radius 2.0mm,5.0,0.630983,-0.104263,-0.104026,0.000000
Radius 2.0mm,5.0,0.640431,-0.099671,-0.099432,0.000000
Radius 2.0mm,5.0,0.649825,-0.095058,-0.094816,0.000000
Radius 2.0mm,5.0,0.659162,-0.090423,-0.090179,0.000000
Radius 2.0mm,5.0,0.668437,-0.085766,-0.085519,0.000000
Radius 2.0mm,5.0,0.677647,-0.081085,-0.080836,0.000000
Radius 2.0mm,5.0,0.686788,-0.076379,-0.076127,0.000000
Radius 2.0mm,5.0,0.695858,-0.071646,-0.071392,0.000000
Radius 2.0mm,5.0,0.704852,-0.066885,-0.066628,0.000000
Radius 2.0mm,5.0,0.713767,-0.062094,-0.061834,0.000000
Radius 2.0mm,5.0,0.722600,-0.057270,-0.057007,0.000000
Radius 2.0mm,5.0,0.731347,-0.052411,-0.052145,0.000000
Radius 2.0mm,5.0,0.740004,-0.047515,-0.047245,0.000000
Radius 2.0mm,5.0,0.748570,-0.042578,-0.042306,0.000000
Radius 2.0mm,5.0,0.757039,-0.037598,-0.037322,0.000000
Radius 2.0mm,5.0,0.765409,-0.032571,-0.032293,0.000000
Radius 2.0mm,5.0,0.773677,-0.027495,-0.027213,0.000000
Radius 2.0mm,5.0,0.781840,-0.022366,-0.022081,0.000000
Radius 2.0mm,5.0,0.789893,-0.017180,-0.016892,0.000000
Radius 2.0mm,5.0,0.797835,-0.011933,-0.011644,0.000000
Radius 2.0mm,5.0,0.805662,-0.006622,-0.006331,0.000000
Radius 2.0mm,5.0,0.813372,-0.001243,-0.000952,0.000000
Radius 2.0mm,5.0,0.820960,0.004210,0.004497,0.000000
Radius 2.0mm,5.0,0.828425,0.009740,0.010021,0.000000
Radius 2.0mm,5.0,0.835763,0.015352,0.015622,0.000000
Radius 2.0mm,5.0,0.842972,0.021051,0.021304,0.000000
Radius 2.0mm,5.0,0.850049,0.026841,0.027072,0.000000
Radius 2.0mm,5.0,0.856990,0.032729,0.032929,0.000000
Radius 2.0mm,5.0,0.863794,0.038718,0.038881,0.000000
Radius 2.0mm,5.0,0.870458,0.044816,0.044935,0.000000
Radius 2.0mm,5.0,0.876979,0.051028,0.051098,0.000000
Radius 2.0mm,5.0,0.883354,0.057360,0.057377,0.000000
Radius 2.0mm,5.0,0.889582,0.063819,0.063781,0.000000
Radius 2.0mm,5.0,0.895659,0.070412,0.070318,0.000000
Radius 2.0mm,5.0,0.901584,0.077147,0.076997,0.000000
Radius 2.0mm,5.0,0.907355,0.084031,0.083826,0.000000
Radius 2.0mm,5.0,0.912968,0.091072,0.090815,0.000000
Radius 2.0mm,5.0,0.918422,0.098281,0.097974,0.000000
Radius 2.0mm,5.0,0.923714,0.105666,0.105313,0.000000
Radius 2.0mm,5.0,0.928844,0.113240,0.112843,0.000000
Radius 2.0mm,5.0,0.933808,0.121013,0.120577,0.000000
Radius 2.0mm,5.0,0.938604,0.128998,0.128529,0.000000
Radius 2.0mm,5.0,0.943232,0.137210,0.136712,0.000000
Radius 2.0mm,5.0,0.947689,0.145666,0.145144,0.000000
Radius 2.0mm,5.0,0.951973,0.154382,0.153844,0.000000
Radius 2.0mm,5.0,0.956083,0.163379,0.162831,0.000000
Radius 2.0mm,5.0,0.960017,0.172679,0.172131,0.000000
Radius 2.0mm,5.0,0.963774,0.182309,0.181770,0.000000
Radius 2.0mm,5.0,0.967352,0.192299,0.191780,0.000000
Radius 2.0mm,5.0,0.970749,0.202682,0.202198,0.000000
Radius 2.0mm,5.0,0.973966,0.213499,0.213067,0.000000
Radius 2.0mm,5.0,0.976999,0.224798,0.224439,0.000000
Radius 2.0mm,5.0,0.979849,0.236633,0.236377,0.000000
Radius 2.0mm,5.0,0.982514,0.249074,0.248957,0.000000
Radius 2.0mm,5.0,0.984992,0.262201,0.262274,0.000000
Radius 2.0mm,5.0,0.987284,0.276116,0.276445,0.000000
Radius 2.0mm,5.0,0.989388,0.290944,0.291587,0.000000
Radius 2.0mm,5.0,0.991303,0.306848,0.307749,0.000000
Radius 2.0mm,5.0,0.993029,0.324038,0.325025,0.000000
Radius 2.0mm,5.0,0.994564,0.342796,0.343768,0.000000
Radius 2.0mm,5.0,0.995909,0.363513,0.364448,0.000000
Radius 2.0mm,5.0,0.997063,0.386754,0.387651,0.000000
Radius 2.0mm,5.0,0.998026,0.413380,0.414239,0.000000
Radius 2.0mm,5.0,0.998796,0.444801,0.445619,0.000000
Radius 2.0mm,5.0,0.999374,0.483559,0.484328,0.000000
Radius 2.0mm,5.0,0.999759,0.534900,0.535602,0.000000
Radius 2.0mm,5.0,0.999952,0.609946,0.610542,0.000000
Radius 2.0mm,10.0,0.999952,0.618796,0.617019,0.000000
Radius 2.0mm,10.0,0.999759,0.545263,0.543108,0.000000
Radius 2.0mm,10.0,0.999374,0.494741,0.492285,0.000000
Radius 2.0mm,10.0,0.998796,0.456391,0.453655,0.000000
Radius 2.0mm,10.0,0.998026,0.425102,0.422076,0.000000
Radius 2.0mm,10.0,0.997063,0.398399,0.395050,0.000000
Radius 2.0mm,10.0,0.995909,0.374911,0.371180,0.000000
Radius 2.0mm,10.0,0.994564,0.353803,0.349589,0.000000
Radius 2.0mm,10.0,0.993029,0.334527,0.329636,0.000000
Radius 2.0mm,10.0,0.991303,0.316703,0.310570,0.000000
Radius 2.0mm,10.0,0.989388,0.300060,0.293462,0.008850
Radius 2.0mm,10.0,0.987284,0.284394,0.278203,0.010347
Radius 2.0mm,10.0,0.984992,0.269549,0.263473,0.011790
Radius 2.0mm,10.0,0.982514,0.255406,0.249394,0.013179
Radius 2.0mm,10.0,0.979849,0.241866,0.235913,0.014519
Radius 2.0mm,10.0,0.976999,0.228851,0.222966,0.015819
Radius 2.0mm,10.0,0.973966,0.216298,0.210496,0.017085
Radius 2.0mm,10.0,0.970749,0.204154,0.198451,0.018321
Radius 2.0mm,10.0,0.967352,0.192372,0.186789,0.019533
Radius 2.0mm,10.0,0.963774,0.180917,0.175475,0.020725
Radius 2.0mm,10.0,0.960017,0.169755,0.164475,0.021900
Radius 2.0mm,10.0,0.956083,0.158859,0.153765,0.023062
Radius 2.0mm,10.0,0.951973,0.148204,0.143322,0.024212
Radius 2.0mm,10.0,0.947689,0.137769,0.133127,0.025354
Radius 2.0mm,10.0,0.943232,0.127536,0.123163,0.026490
Radius 2.0mm,10.0,0.938604,0.117489,0.113416,0.027622
Radius 2.0mm,10.0,0.933808,0.107612,0.103877,0.028751
Radius 2.0mm,10.0,0.928844,0.097892,0.094534,0.029879
Radius 2.0mm,10.0,0.923714,0.088318,0.085382,0.031008
Radius 2.0mm,10.0,0.918422,0.078879,0.076415,0.032139
Radius 2.0mm,10.0,0.912968,0.069565,0.067631,0.033274
Radius 2.0mm,10.0,0.907355,0.060366,0.059030,0.034412
Radius 2.0mm,10.0,0.901584,0.051274,0.050617,0.035555
Radius 2.0mm,10.0,0.895659,0.042282,0.042400,0.036703
Radius 2.0mm,10.0,0.889582,0.033381,0.034395,0.037857
Radius 2.0mm,10.0,0.883354,0.024565,0.026629,0.039014
Radius 2.0mm,10.0,0.876979,0.015827,0.019149,0.040175
Radius 2.0mm,10.0,0.870458,0.007161,0.012041,0.041332
Radius 2.0mm,10.0,0.863794,-0.001440,0.005484,0.042476
Radius 2.0mm,10.0,0.856990,-0.009982,-0.000066,0.043578
Radius 2.0mm,10.0,0.850049,-0.018471,-0.002536,0.044499
Radius 2.0mm,10.0,0.842972,-0.026912,-0.010400,0.000000
Radius 2.0mm,10.0,0.835763,-0.035311,-0.023706,0.000000
Radius 2.0mm,10.0,0.828425,-0.043673,-0.034171,0.000000
Radius 2.0mm,10.0,0.820960,-0.052005,-0.043793,0.000000
Radius 2.0mm,10.0,0.813372,-0.060311,-0.053001,0.000000
Radius 2.0mm,10.0,0.805662,-0.068598,-0.061963,0.000000
Radius 2.0mm,10.0,0.797835,-0.076870,-0.070765,0.000000
Radius 2.0mm,10.0,0.789893,-0.085133,-0.079455,0.000000
Radius 2.0mm,10.0,0.781840,-0.093392,-0.088068,0.000000
Radius 2.0mm,10.0,0.773677,-0.101653,-0.096626,0.000000
Radius 2.0mm,10.0,0.765409,-0.109921,-0.105147,0.000000
Radius 2.0mm,10.0,0.757039,-0.118201,-0.113646,0.000000
Radius 2.0mm,10.0,0.748570,-0.126499,-0.122133,0.000000
Radius 2.0mm,10.0,0.740004,-0.134820,-0.130621,0.000000
Radius 2.0mm,10.0,0.731347,-0.143170,-0.139117,0.000000
Radius 2.0mm,10.0,0.722600,-0.151554,-0.147631,0.000000
Radius 2.0mm,10.0,0.713767,-0.159977,-0.156169,0.000000
Radius 2.0mm,10.0,0.704852,-0.168444,-0.164740,0.000000
Radius 2.0mm,10.0,0.695858,-0.176961,-0.173350,0.000000
Radius 2.0mm,10.0,0.686788,-0.185533,-0.182005,0.000000
Radius 2.0mm,10.0,0.677647,-0.194165,-0.190712,0.000000
Radius 2.0mm,10.0,0.668437,-0.202862,-0.199477,0.000000
Radius 2.0mm,10.0,0.659162,-0.211629,-0.208306,0.000000
Radius 2.0mm,10.0,0.649825,-0.220471,-0.217204,0.000000
Radius 2.0mm,10.0,0.640431,-0.229393,-0.226177,0.000000
Radius 2.0mm,10.0,0.630983,-0.238400,-0.235230,0.000000
Radius 2.0mm,10.0,0.621484,-0.247496,-0.244367,0.000000
Radius 2.0mm,10.0,0.611939,-0.256686,-0.253595,0.000000
Radius 2.0mm,10.0,0.602350,-0.265974,-0.262917,0.000000
Radius 2.0mm,10.0,0.592722,-0.275365,-0.272339,0.000000
Radius 2.0mm,10.0,0.583058,-0.284862,-0.281863,0.000000
Radius 2.0mm,10.0,0.573362,-0.294470,-0.291496,0.000000
Radius 2.0mm,10.0,0.563637,-0.304192,-0.301239,0.000000
Radius 2.0mm,10.0,0.553889,-0.314032,-0.311098,0.000000
Radius 2.0mm,10.0,0.544119,-0.323993,-0.321076,0.000000
Radius 2.0mm,10.0,0.534332,-0.334078,-0.331176,0.000000
Radius 2.0mm,10.0,0.524533,-0.344291,-0.341401,0.000000
Radius 2.0mm,10.0,0.514723,-0.354633,-0.351753,0.000000
Radius 2.0mm,10.0,0.504908,-0.365108,-0.362236,0.000000
Radius 2.0mm,10.0,0.495092,-0.375717,-0.372852,0.000000
Radius 2.0mm,10.0,0.485277,-0.386463,-0.383602,0.000000
Radius 2.0mm,10.0,0.475467,-0.397347,-0.394488,0.000000
Radius 2.0mm,10.0,0.465668,-0.408370,-0.405512,0.000000
Radius 2.0mm,10.0,0.455881,-0.419534,-0.416675,0.000000
Radius 2.0mm,10.0,0.446111,-0.430840,-0.427978,0.000000
Radius 2.0mm,10.0,0.436363,-0.442287,-0.439421,0.000000
Radius 2.0mm,10.0,0.426638,-0.453876,-0.451004,0.000000
Radius 2.0mm,10.0,0.416942,-0.465607,-0.462728,0.000000
Radius 2.0mm,10.0,0.407278,-0.477479,-0.474591,0.000000
Radius 2.0mm,10.0,0.397650,-0.489493,-0.486593,0.000000
Radius 2.0mm,10.0,0.388061,-0.501645,-0.498734,0.000000
Radius 2.0mm,10.0,0.378516,-0.513936,-0.511010,0.000000
Radius 2.0mm,10.0,0.369017,-0.526362,-0.523422,0.000000
Radius 2.0mm,10.0,0.359569,-0.538923,-0.535966,0.000000
Radius 2.0mm,10.0,0.350175,-0.551616,-0.548639,0.000000
Radius 2.0mm,10.0,0.340838,-0.564437,-0.561441,0.000000
Radius 2.0mm,10.0,0.331563,-0.577384,-0.574366,0.000000
Radius 2.0mm,10.0,0.322353,-0.590453,-0.587412,0.000000
Radius 2.0mm,10.0,0.313212,-0.603641,-0.600574,0.000000
Radius 2.0mm,10.0,0.304142,-0.616942,-0.613850,0.000000
Radius 2.0mm,10.0,0.295148,-0.630354,-0.627233,0.000000
Radius 2.0mm,10.0,0.286233,-0.643871,-0.640720,0.000000
Radius 2.0mm,10.0,0.277400,-0.657488,-0.654306,0.000000
Radius 2.0mm,10.0,0.268653,-0.671199,-0.667984,0.000000
Radius 2.0mm,10.0,0.259996,-0.684999,-0.681749,0.000000
Radius 2.0mm,10.0,0.251430,-0.698882,-0.695596,0.000000
Radius 2.0mm,10.0,0.242961,-0.712841,-0.709516,0.000000
Radius 2.0mm,10.0,0.234591,-0.726869,-0.723505,0.000000
Radius 2.0mm,10.0,0.226323,-0.740960,-0.737554,0.000000
Radius 2.0mm,10.0,0.218160,-0.755105,-0.751656,0.000000
Radius 2.0mm,10.0,0.210107,-0.769296,-0.765802,0.000000
Radius 2.0mm,10.0,0.202165,-0.783525,-0.779984,0.000000
Radius 2.0mm,10.0,0.194338,-0.797782,-0.794194,0.000000
Radius 2.0mm,10.0,0.186628,-0.812058,-0.808420,0.000000
Radius 2.0mm,10.0,0.179040,-0.826341,-0.822652,0.000000
Radius 2.0mm,10.0,0.171575,-0.840620,-0.836878,0.000000
Radius 2.0mm,10.0,0.164237,-0.854882,-0.851086,0.000000
Radius 2.0mm,10.0,0.157028,-0.869112,-0.865261,0.000000
Radius 2.0mm,10.0,0.149951,-0.883294,-0.879387,0.000000
Radius 2.0mm,10.0,0.143010,-0.897410,-0.893445,0.000000
Radius 2.0mm,10.0,0.136206,-0.911441,-0.907417,0.000000
Radius 2.0mm,10.0,0.129542,-0.925361,-0.921277,0.000000
